,company,Product Density Score,Requests Density Score,Match Count
990,SKALNI MATERIALI,0.0,0.0,0
991,Kriskontech,0.0,0.0,0
992,Erie-Electroverre SA,0.2,51.4,1
993,Barcelonesa De Drogas Y Productos Quimicos,0.3333333333333333,131.77777777777777,6
994,PURNEFTEODACHA JOINT STOCK COMPANY,0.0,0.0,0
995,Klaus Busche Chemie GmbH,0.08333333333333333,39.625,2
996,Metafrax Trading International SA,0.125,29.0,1
997,ASK Chemicals GmbH,0.0,0.0,0
998,KYKLOS GROUP IKE,0.0,0.0,0
999,Yalcon Intra Ltd,1.0,288.0,1
1000,Weserland GmbH,0.125,32.125,1
1001,Erkim Gıda Pazarlama Kimya San. ve Tic A.Ş.,0.0,0.0,0
1002,Albar Kimya,0.3333333333333333,129.33333333333334,1
1003,IntegraFerm e. U.,0.0,0.0,0
1004,POLIMER,0.0,0.0,0
1005,Agakim Kimya Sanayi ve Ticaret A.Ş.,0.0,0.0,0
1006,BestChem GmbH,1.0,795.0,1
1007,Pakistan oil mils,0.0,0.0,0
1008,FS DIS TICARET A.S,0.24299065420560748,92.92523364485982,26
1009,SFN KİMYA GIDA KATKI MAD.SAN.DIŞ TİC.LTD.ŞTİ.,0.0,0.0,0
1010,Robert KRAEMER GmbH & Co. KG,0.0,0.0,0
1011,UBE Europe GmbH (UBE Group),0.0,0.0,0
1012,ChemicalHero,0.0,0.0,0
1013,Brenntag Iberia and Italy,0.09090909090909091,34.18939393939394,12
1014,honey,0.0,0.0,0
1015,Xellia Kft,0.0,0.0,0
1016,IRISEM,0.08333333333333333,32.166666666666664,1
1017,Caluanie Muelear Oxidize,0.0,0.0,0
1018,Corvay Specialty Chemicals GmbH,0.0,0.0,0
1019,OPF,0.0,0.0,0
1020,Soujanya Colors,0.043478260869565216,16.782608695652176,1
1021,Bioiberica,0.0,0.0,0
1022,Cenik Chemicals,0.006532235160465777,2.628514626526555,23
1023,Meridian Colour UK Ltd.,0.5,308.0,2
1024,Viltis Sp. z o.o.,0.0,0.0,0
1025,Viana Chemicals,0.0,0.0,0
1026,SINOPEC Chemical Commerical holding HONGKONG,0.2,54.55,4
1027,ECOTERM SRL,0.0,0.0,0
1028,Ogai Corp,0.0,0.0,0
1029,Genesius Colours,0.0,0.0,0
1030,FIS Chemicals Ltd,0.0,0.0,0
1031,megasack inc,0.0,0.0,0
1032,Marine Engineering Technology SLP,0.0,0.0,0
1033,SWAR HONG KONG Ltd,0.0,0.0,0
1034,K-I Chemicals Europe,0.24,104.74,12
1035,ColorPrisma,0.0,0.0,0
1036,Brenntag France and Benelux,0.09649122807017543,36.20175438596491,11
1037,Brenntag Central & Eastern Europe and Balkan,0.10434782608695652,39.243478260869566,12
1038,HEGARDT S.L.,0.0,0.0,0
1039,DK CHEM Organic Synthesis LTD,0.0,0.0,0
1040,Indo Colchem Ltd,0.0,0.0,0
1041,Arabian gate,0.0,0.0,0
1042,KİMYATİC DIŞ TİCARET LTD.ŞTİ,0.7692307692307693,386.53846153846155,10
1043,azinsd,0.0,0.0,0
1044,Brenntag DACH,0.09649122807017543,36.20175438596491,11
1045,Nordmann UK Fine Chemicals,0.0,0.0,0
1046,NITROPARIS,0.0,0.0,0
1047,Fluna Tec & Research GmbH,0.0,0.0,0
1048,turkmen sehrah,0.0,0.0,0
1049,Basar Ticaret ve Gıda San. A.Ş,0.0,0.0,0
1050,All Stars Gold Mining Company Ltd,0.0,0.0,0
1051,J. Rettenmaier & Söhne GmbH + Co. KG,0.0,0.0,0
1052,Alufluor AB,0.0,0.0,0
1053,Alemco Limited,1.0,232.0,1
1054,McElwaine Technical Services,0.0,0.0,0
1055,3E AKANTOS TRATOS,0.0,0.0,0
1056,ATA KIMYA INŞ SAN TİC LTD ŞTİ,0.0,0.0,0
1057,"Audaxus, Ltd",0.0,0.0,0
1058,"Industrias Quimicas PMC, SL",0.0,0.0,0
1059,Tetco Company,0.0,0.0,0
1060,Goswami Trading Co.,0.0,0.0,0
1061,PT Van Aroma,0.0,0.0,0
1062,DETEKS Kimya,0.1,23.4,1
1063,Wanhua & BorsodChem,0.0,0.0,0
1064,MAKRO CHEMICAL END. KIM. SAN. VE TIC.A.S.,0.0,0.0,0
1065,COLOREX MASTERBATCH,0.0,0.0,0
1066,Eco-Dec,1.0,498.0,1
1067,Bio-Circle Surface Technology GmbH,0.0,0.0,0
1068,ANOWASH GmbH,0.0,0.0,0
1069,S.A.I.R.A.S.CORPORATION,0.0,0.0,0
1070,SESIL KİMYA-EKREM EROL,0.0,0.0,0
1071,Turk Perlite,0.0,0.0,0
1072,Advent Polymin,0.0,0.0,0
1073,"ZingaMetall Europe, Ltd.",0.0,0.0,0
1074,FIVE STAR GENERAL S.L,0.0,0.0,0
1075,Shaanxi Porvoo Biotech Ltd,0.0,0.0,0
1076,metalsolutons,0.0,0.0,0
1077,Sai Fine Chemicals,0.0,0.0,0
1078,Prasol Chemicals Limited.,0.0,0.0,0
1079,PT Cisadane Raya Chemicals,0.0,0.0,0
1080,LEADCHEM Kimya San.ve Tic. A.Ş.,0.46153846153846156,202.76923076923077,6
1081,Amon Kimya,0.4444444444444444,218.94444444444446,8
1082,shiuma process equipments pvt ltd,0.0,0.0,0
1083,Chemplasa Technology Sdn. Bhd.,0.0,0.0,0
1084,Royal Srl,0.1,43.7,1
1085,HM Industrieservice GmbH,1.0,480.0,1
1086,Olainfarm JSC,0.0,0.0,0
1087,Greenfied Projects,0.0,0.0,0
1088,"Wuhan LANDMARK Industrial Co., Ltd.",0.0,0.0,0
1089,Goldchem,0.0,0.0,0
1090,"Shanxi Hengyuan Kaolin Co., Ltd.",0.0,0.0,0
1091,ELKA Foreign Trade,0.0,0.0,0
1092,"Cangzhou Wanyou New Material Technology Co.,Ltd",0.0,0.0,0
1093,Dev International,0.0,0.0,0
1094,"BYN Chemical Co., Ltd.",0.0,0.0,0
1095,SIOF SPA,0.0,0.0,0
1096,Subana Dış Ticaret Ltd. Şti.,1.0,370.0,1
1097,"JIANGSU PULES BIO-TECH CO.,LTD",0.0,0.0,0
1098,Dutch Essentials BV,0.0,0.0,0
1099,Planet chemical,0.0,0.0,0
1100,Biesterfeld Chemia Specjalna,0.0,0.0,0
1101,PGKL,0.0,0.0,0
1102,Irmak Kimya,0.42857142857142855,284.14285714285717,3
1103,"LLC ""UMKA Company""",0.0,0.0,0
1104,RUBIN KIMYEVI MADDELER SAN TİC.LTD.ŞTİ,0.15384615384615385,75.03846153846153,8
1105,"Benu Composite Materials Co., Ltd",0.0,0.0,0
1106,worldchem chemical ltd,0.0,0.0,0
1107,VETTÓ Kft,1.0,455.0,3
1108,Oxyde Chemicals Europe,0.3783783783783784,155.83783783783784,14
1109,Nutrimix hayvan yemcilik ticaret anonim şirketi,0.0,0.0,0
1110,SoleChem Kimya AS,0.3181818181818182,141.5909090909091,14
1111,servicios mineros,0.0,0.0,0
1112,Losi Srl,0.0,0.0,0
1113,STATUS LTD,0.0,0.0,0
1114,Kayalar Kimya San. ve Tic. A.Ş,0.0,0.0,0
1115,WESP KFT,0.3333333333333333,166.0,1
1116,TUTTOVO srl,0.0,0.0,0
1117,Halogens,0.30434782608695654,134.08695652173913,7
1118,Isogran GmbH,0.0,0.0,0
1119,Evonik Silica,0.0,0.0,0
1120,Orhun Kimya L.T.D,0.0,0.0,0
1121,TRIGON Chemie,0.0,0.0,0
1122,Xingfa Europe GmbH,0.0,0.0,0
1123,"Shenyang Delihuan Electromechanical Equipment Co., Ltd.",0.0,0.0,0
1124,Mac World Industries Ltd,0.041666666666666664,22.708333333333332,1
1125,GUIHUA CHEMICAL  LTD,0.125,48.25,1
1126,Germes,0.0,0.0,0
1127,BES Kimya Sanayi Ve Tic Ltd Sti,0.16666666666666666,72.33333333333333,1
1128,Kadion Especialidades Quimicas,0.0,0.0,0
1129,"Wuhan Lwax Pharma Tech co.,ltd",1.0,234.0,1
1130,K2C Dış Ticaret Ltd. Şti.,0.0,0.0,0
1131,Kasturi aromatics,0.0,0.0,0
1132,Feicheng Hongrui Fine Chemicals Material Manufacturer,0.0,0.0,0
1133,"ALC ""Perechyn Timber Chemical Plant""",1.0,370.0,1
1134,IMMA Global Technick S.A.,0.0,0.0,0
1135,RAWAD ASEEL MUSCAT,0.0,0.0,0
1136,Polyplast,0.0,0.0,0
1137,International Furan Chemicals B.V.,0.0,0.0,0
1138,Treibacher Industrie AG,0.0,0.0,0
1139,VIN.S. Industries Ltd,1.0,480.0,1
1140,BEYAZ KAGIT VE HIJYENIK URUNLER TEMIZLIK INSAAT SAN. TIC. A.S.,0.0,0.0,0
1141,Chemzzo Dyestuffs,0.0,0.0,0
1142,"Hebei Yime New Material Technology Co,Ltd",0.0,0.0,0
1143,PROSES T.İ.M,0.0,0.0,0
1144,PT. Nasco,0.0,0.0,0
1145,ATUN KIMYA SAN.TIC.LTD.STI.,0.125,70.375,1
1146,BERANG Grup,0.0,0.0,0
1147,Oceanize As,0.0,0.0,0
1148,Bernd Stifter,0.0,0.0,0
1149,EU AVIATION TECHNOLOGIES B.V.,1.0,913.0,1
1150,METAL,0.0,0.0,0
1151,Ektoni Hulgikaubandus OÜ,0.42857142857142855,208.14285714285714,3
1152,Leichtform GmbH,0.0,0.0,0
1153,PH Bulktrade ApS,0.0,0.0,0
1154,Acorn Water,0.0,0.0,0
1155,Astron Chemicals,0.0,0.0,0
1156,Methatem,0.0,0.0,0
1157,Oleum Partners KFT,0.0,0.0,0
1158,Barton Blakeley Technologies,0.0,0.0,0
1159,FE Trade,0.0,0.0,0
1160,"Speranza Chemical Co., Ltd",0.0,0.0,0
1161,Ege Kimya,0.07692307692307693,25.384615384615383,1
1162,Coolmag Thermo Conductive S.L,0.0,0.0,0
1163,Abrasive and Refractory Materials Manufacture,0.0,0.0,0
1164,"Chongqing Shuote Chemicals Co.,Ltd",0.0,0.0,0
1165,"Hebei Yime New Material Technology Co., Ltd.",0.0,0.0,0
1166,Arkema THIO Division,0.0,0.0,0
1167,N S Mint Products Pvt Ltd,0.0,0.0,0
1168,Kingdom Petrokimya,0.0,0.0,0
1169,Ets Bouvet Nicolas,0.0,0.0,0
1170,"T & T Chemical Co., Ltd",0.0,0.0,0
1171,Latro Kimya,0.03896103896103896,22.415584415584416,3
1172,Maurizio Co Ltd,0.0,0.0,0
1173,HPO Service GmbH,0.0,0.0,0
1174,Petrobon,0.0,0.0,0
1175,LaMagna GmbH,1.0,913.0,1
1176,Kartli,0.0,0.0,0
1177,"Guangdong CHNV Technology Co.,",0.0,0.0,0
1178,Petrobonco,0.0,0.0,0
1179,HEALTHFIRST-PHARMACEUTICALS,0.0,0.0,0
1180,De Monchy International BV,0.0,0.0,0
1181,Catalyco,0.0,0.0,0
1182,Atanasov 67&Son ltd,0.0,0.0,0
1183,Sterilco sp. z o.o.,0.2,112.6,1
1184,Green Step,0.0,0.0,0
1185,Borma Chemical Products Trading Company B.V.,0.12376237623762376,48.71287128712871,25
1186,Carvansons,0.0,0.0,0
1187,aclinicin LLC,0.0,0.0,0
1188,Laviosa Chimica Mineraria S.p.A.,0.0,0.0,0
1189,cannabinoidschem,0.0,0.0,0
1190,Petroroma,0.5,456.5,1
1191,Aremco Agro Product Manufacturers and Exporters,0.0,0.0,0
1192,Corelife Medical,0.0,0.0,0
1193,"Xingtai Qingman mechanical equipment Co., Ltd.",0.0,0.0,0
1194,ANB TRADE,0.0,0.0,0
1195,I. Petrova Bros. O.E.,0.0,0.0,0
1196,Intertorg EOOD,0.0,0.0,0
1197,Buldan Madencilik Dis Ticaret Ltd,0.0,0.0,0
1198,Niğde Vatan Plastik Tarım ve Hayvancılık Gıda Uluslararası Ticaret Sanayi Limited Şirketi,0.0,0.0,0
1199,CBTFC GbR,0.0,0.0,0
1200,"LUSOCOPLA, LDA",0.0,0.0,0
1201,EPM Europe GmBH,0.0,0.0,0
1202,Xmit Holding Aps,0.25,91.5,1
1203,Cellco Chemicals S.A.,0.0,0.0,0
1204,TEFNAR,0.25,86.625,2
1205,Tratamiento de Minerales del Sur S.L.,0.0,0.0,0
1206,BRENNTAG KIMYA TIC.LTD.ŞTI.,0.1590909090909091,53.31818181818182,7
1207,World Petroleum FZC,0.0,0.0,0
1208,SAWEX S.A,0.0,0.0,0
1209,Bisila Brad,0.6666666666666666,251.83333333333334,4
1210,Dr. Paul Lohmann GmbH & Co. KGaA,0.0,0.0,0
1211,TTZH Tribologie & Hochtechnologie GmbH,0.0,0.0,0
1212,GIRON DE LA MASSUERE,0.2916666666666667,123.47916666666667,14
1213,Mathios Refractory S.A.,0.0,0.0,0
1214,amg dış tic. ltd.şti.,0.0,0.0,0
1215,TER Chemicals – BU Surface and Lubricant Technology,0.0,0.0,0
1216,Anolytech Norden AB,0.0,0.0,0
1217,H&D HOLDING B.V.,0.0,0.0,0
1218,cw-plast GmbH,0.0,0.0,0
1219,"Jiangsu Kaihuida New Material Technology Co., Ltd",0.0,0.0,0
1220,Aerofen Kimya San. Tic. A.Ş.,0.0,0.0,0
1221,Novasol Chemicals,0.058823529411764705,21.33823529411765,4
1222,Akkim Kimya San. ve Tic. A.S.,0.0,0.0,0
1223,ESCHE  Company,0.0,0.0,0
1224,SK Steel & Powder Supply UG,0.0,0.0,0
1225,ChemStop Chemicals Co. Ltd.,0.0,0.0,0
1226,"Wuhan Demeikai Biological Technology Co.,Ltd.",0.0,0.0,0
1227,Megabiz Petrokimya Urunleri SAN ve Tic. AS,0.0,0.0,0
1228,Synthèse Technologies,0.0,0.0,0
1229,Petrotrade LLC,0.0,0.0,0
1230,ROWASOL GmbH,0.0,0.0,0
1231,Feroce Trading B.V.,0.13333333333333333,53.50909090909091,22
1232,Puri Cendana CV,0.0,0.0,0
1233,Natalex S.A.,0.0,0.0,0
1234,Areks Kimya Otomativ Sanayii ve Dış Ticaret A.Ş,0.0,0.0,0
1235,ONBİRON KİMYA SAN VE TİC A.Ş.,0.0,0.0,0
1236,Golden Dragon LLC,0.0,0.0,0
1237,Sade Chemical,0.25,95.60576923076923,26
1238,Ako Chemicals Ltd,0.0,0.0,0
1239,Volzhsky Orgsynthese JSC,0.0,0.0,0
1240,TER Chemicals – BU Performance Chemicals,0.4,236.2,2
1241,madsan p.m. mining co.ltd.,0.0,0.0,0
1242,Distona AG,0.10638297872340426,41.808510638297875,5
1243,cziom,0.0,0.0,0
1244,Avni Uzun,0.0,0.0,0
1245,ecocycle,0.0,0.0,0
1246,legitimamente,0.0,0.0,0
1247,"Ningxiang Xinyang Chemical Co.,Ltd",0.0,0.0,0
1248,"GlycoSurf, Inc",0.0,0.0,0
1249,Huzhou Haipu Chemical Industry Ltd,0.0,0.0,0
1250,OSUPP MACHINE CHEMICAL CONSTRUCTION CO,0.0,0.0,0
1251,Audia Plastics s.r.o.,0.0,0.0,0
1252,VAN DIEMEN CHEMICALS B.V.,0.6666666666666666,449.0,2
1253,A.MARTENS B.V.,1.0,234.0,1
1254,Oxea,0.3333333333333333,143.11111111111111,6
1255,Beugin Garay,0.0,0.0,0
1256,"Guangxi Binyiwang Trading Co., Ltd.",0.0,0.0,0
1257,Alperenler Madencilik Sanayi Ticaret Limited Şirketi,0.0,0.0,0
1258,Perfecta Chemie International BV,0.4,161.8,4
1259,JUST and FAIR INTERNATIONAL FZ LLC,0.0,0.0,0
1260,"Jiangsu Kaihuida New Material Technology Co.,Ltd.",0.0,0.0,0
1261,ELIX Polymers SLU,0.0,0.0,0
1262,Linnusilmapuu OÜ,0.0,0.0,0
1263,JVS Chemicals SPRL,0.19444444444444445,84.61111111111111,21
1264,Tisco group lkmited,0.0,0.0,0
1265,Nortex  Chemical LLC (Ukraine),0.11764705882352941,47.35294117647059,2
1266,ADKGROUP Mühendislik İç ve Dış Ticaret Ltd. Şti.,0.2222222222222222,113.66666666666667,2
1267,SOC DE PRODUITS CHIMIQUES DE LORRAINE,0.20481927710843373,96.63855421686748,17
1268,OZTAHA,0.0,0.0,0
1269,ETM Group,0.0,0.0,0
1270,Shivalal Mistry & Sons,0.0,0.0,0
1271,SKOVA PHARMACHEMS,0.0,0.0,0
1272,ArthemisHerba,0.0,0.0,0
1273,maa bharti mines & minerals,0.0,0.0,0
1274,Proxima Overseas,0.0,0.0,0
1275,Sopolimerprom LLC,0.3333333333333333,190.83333333333334,2
1276,GL Biochem Inc.,0.0,0.0,0
1277,L-OPTIMA ELEMENT TECH COMPANY,0.0,0.0,0
1278,Akmin Mineral Madencilik,0.0,0.0,0
1279,SIA Tempokem,0.03571428571428571,28.392857142857142,1
1280,ZAVALLIVSKYI GRAPHITE,0.0,0.0,0
1281,Arabian Sea Group For Chemicals,0.0,0.0,0
1282,Bentonite World,0.0,0.0,0
1283,AMBERES CHEMICAL,0.24,101.48,6
1284,Meiji Rus Ltd,0.0,0.0,0
1285,Çukurova Kimya Endüstrisi A.Ş.,0.0,0.0,0
1286,DOST TRADE DIŞ TİCARET LTD . ŞTİ,1.0,913.0,1
1287,TISCO GROUP LIMITED,0.0,0.0,0
1288,Parsis Global,0.0,0.0,0
1289,Nanomatics Pte Ltd,0.0,0.0,0
1290,NOTIONAL SPECIALITIES PRODUCTS CO.,0.0,0.0,0
1291,"Hong Kong tiansheng new material trading Co., LTD.",0.0,0.0,0
1292,Siltech Limited,0.0,0.0,0
1293,Universal Healthcare Group LTD,0.0,0.0,0
1294,Necm kimya Biorad,1.0,637.5,2
1295,PB Solutions GmbH,0.0,0.0,0
1296,Otto Brandes GmbH,0.013888888888888888,12.680555555555555,1
1297,Viet Nam Minerals Powder CO Jsc,0.5,155.0,2
1298,Chemical Partners India,0.0,0.0,0
1299,Stocxx,0.0,0.0,0
1300,Simson Pharma Limited,0.0,0.0,0
1301,Goldclass Investment Brokers,0.0,0.0,0
1302,ABAKUS GmbH,0.0,0.0,0
1303,Delacon Biotechnik GmbH,0.0,0.0,0
1304,"Wuhan Lwax Pharma Tech Co., LTD",0.0,0.0,0
1305,SPR,0.0,0.0,0
1306,KALENT TRADERS LLC,0.0,0.0,0
1307,EVROPSKÁ DATABANKA A.S,0.0,0.0,0
1308,DC DruckChemie GmbH,1.0,393.5,2
1309,Novamont SpA,0.0,0.0,0
1310,Ahmet alkan mühendislik ithalat ihracat ltd şti,0.5,193.25,2
1311,"METALLON, AO",0.0,0.0,0
1312,Labeline Intl. Ltd.,0.0,0.0,0
1313,Medphen,0.0,0.0,0
1314,EBA Kimya,0.0,0.0,0
1315,Koil Exports,0.0,0.0,0
1316,Kalsnava Distillery,1.0,480.0,1
1317,BRIMAN POLYURETHANE CO,0.0,0.0,0
1318,Poljoprivredne Sirovine DOO,0.0,0.0,0
1319,Ortega Ubeda SL,1.0,913.0,1
1320,SYNSOL AG,0.4,341.6,2
1321,Fornaci Zulian srl,0.0,0.0,0
1322,Jumbo mining pvt LTD,0.0,0.0,0
1323,NATURAL POLAND Sp. z o.o.,0.0,0.0,0
1324,Geo Gas DOOEL,0.0,0.0,0
1325,Vamax Group,0.0,0.0,0
1326,Shandong YiYi Chemical Co.ltd,0.0,0.0,0
1327,"Essenoi Fine Chemical Co., Limited",0.0,0.0,0
1328,ESOLL Sp. z o.o.,0.6,225.55,12
1329,TCG LLC,0.0,0.0,0
1330,AgroEnergo Michal Aleksander Uscilowski,0.0,0.0,0
1331,Utelka Maden,0.0,0.0,0
1332,Horus Oil Wholesalers,0.0,0.0,0
1333,De Monchy Aromatics Ltd,0.0,0.0,0
1334,RIBALTA NEGOCIOS S.L.,0.0,0.0,0
1335,DIONYSOS DISTILLERY BIOBOTANI  TREASURES,0.0,0.0,0
1336,ECKART GmbH,0.18181818181818182,115.9090909090909,2
1337,Hermes Mineral Ltd,0.0,0.0,0
1338,DaXem GmbH,0.0,0.0,0
1339,Vinati Organics Limited,0.06666666666666667,15.466666666666667,1
1340,Bodo Möller Chemie Middle East,0.0,0.0,0
1341,E2H Deutschland GmbH,0.0,0.0,0
1342,SynValor Contracting B.V.,0.0,0.0,0
1343,Itaprochim SRL,0.07142857142857142,27.571428571428573,1
1344,Omega GmbH,0.0,0.0,0
1345,BRC PLUS DIS TICARET VE DANISMANLIK HIZMETLERI LIMITED SIRKETI,0.22727272727272727,80.0909090909091,5
1346,www.chemtradeexports.com,0.0,0.0,0
1347,Sayverse Dış Ticaret A.Ş.,0.2857142857142857,178.42857142857142,2
1348,Carlo Riccò & F.lli S.p.A.,0.0,0.0,0
1349,Evonik Operations GmbH | Performance Materials,1.0,366.0,1
1350,BRENNA SRL,1.0,498.0,1
1351,LIMA,0.0,0.0,0
1352,DERYPOL S.A.,0.0,0.0,0
1353,Bulterra S Ltd.,0.0,0.0,0
1354,Adakem Chemicals Ltd,0.0,0.0,0
1355,OSAR International,0.0,0.0,0
1356,Rainbow,0.0,0.0,0
1357,Acme International (Thailand) Ltd.,0.0,0.0,0
1358,mehmet doğukaan dağlı allnature gübre tohum ve tarımsal ürünler tic.,0.0,0.0,0
1359,"Macco Organiques, s.r.o.",0.06666666666666667,19.2,1
1360,The Greencell Inc.,0.3333333333333333,181.66666666666666,1
1361,Group of companies STIM,0.0,0.0,0
1362,EGA KİMYA SAN. TİC. LTD. ŞTİ.,1.0,257.0,1
1363,Cooperative France Lavande,0.0,0.0,0
1364,HMD AROMAOİL,0.0,0.0,0
1365,Kalichem srl,0.03937007874015748,19.8503937007874,5
1366,CORQUIMIA INDUSTRIAL SL,0.0625,26.790441176470587,17
1367,Vats Chemical Traders,0.0,0.0,0
1368,"Shandong Bluesun Chemicals Co.,Ltd",0.0,0.0,0
1369,MUMTAZ PETROASİA ITHALAT IHRACAT KİMYA SAN. VE TİC. LTD. ŞTİ,0.3333333333333333,304.3333333333333,1
1370,Relife Pharma ilac San Tic Ltd Sti,0.0,0.0,0
1371,L. Brüggemann GmbH & Co. KG,0.14285714285714285,68.57142857142857,1
1372,Moonpet Petrol Insaat Sanayi Ticaret Anonim Sirketi,0.0,0.0,0
1373,Odes kükürt,0.0,0.0,0
1374,Ekosera Kimya San. Ve Tic. Ltd.,0.0,0.0,0
1375,VELVA PC,0.8571428571428571,275.7142857142857,6
1376,SAVING Srls LTD,0.0,0.0,0
1377,"Nantong Haotai Products&Chemicals Co.,Ltd",0.0,0.0,0
1378,G-TECHINNOVA LABORATORIES,0.0,0.0,0
1379,ZARCommerce,0.5,218.5,1
1380,DBSO OILS AND METALS LTD,0.0,0.0,0
1381,"Hebei  Lvyang Biotechnology Co.,Ltd",0.0,0.0,0
1382,Aromaturk,0.0,0.0,0
1383,KEM,0.0,0.0,0
1384,Хим Органик,0.6666666666666666,282.6666666666667,4
1385,TAHAONE CORPORATION,0.0,0.0,0
1386,GMCI Private Limited,0.0,0.0,0
1387,Metro Trade Chem,0.5,355.0,1
1388,Dorena,0.0,0.0,0
1389,Fam International NV,0.0,0.0,0
1390,Serpa Polska,0.0,0.0,0
1391,Agro-Plon,1.0,480.0,1
1392,Ayvalidere - Osman Şanoğlu,0.0,0.0,0
1393,Ffghhhhhh,0.0,0.0,0
1394,Bagosan Kimya Sanayi ve Ticaret A.Ş.,0.0,0.0,0
1395,Nickelhütte Aue GmbH,0.14285714285714285,52.285714285714285,1
1396,"Sepiol, S.A.",0.0,0.0,0
1397,California Chemical lab,0.3333333333333333,122.0,1
1398,Mihaela,0.0,0.0,0
1399,Derajac Foods Ltd / Exotic Choice Foods,0.0,0.0,0
1400,Gujarat chemical,0.0,0.0,0
1401,Ocean RMC Madencilik Ithalat Ihracat Sanayi Ve Ticaret Anonim Sirketi,0.13043478260869565,86.47826086956522,3
1402,SYKEM Pharma Research & Development,0.0,0.0,0
1403,URLI Sp z o.o. (ibioteq),0.25,228.25,1
1404,"Shanghai Minbiotech Co., Ltd.",0.0,0.0,0
1405,NEXMOL S.R.L.,0.0,0.0,0
1406,Ella grup inşaat gayrimenkul iç ve dış ticaret,0.0,0.0,0
1407,"hebeisenfeng new materials technology co.,ltd",1.0,386.0,1
1408,Rhett Plastic,0.0,0.0,0
1409,S N Lavender,0.0,0.0,0
1410,"Stercorat SLOVAKIA, s.r.o.",0.0,0.0,0
1411,PLASTIC RECYCLING EXPORT SRL,0.0,0.0,0
1412,Polygal AG,0.0,0.0,0
1413,escom GmbH,0.0,0.0,0
1414,PLUSwater BV,0.0,0.0,0
1415,Kemai chemical (Europe) GmbH,0.0,0.0,0
1416,Particular,0.0,0.0,0
1417,Düllberg Konzentra GmbH & Co. KG,0.0,0.0,0
1418,OQEMA IBERIA,0.0,0.0,0
1419,Novartixm3 SL,0.0,0.0,0
1420,IC Trading SIA,0.0,0.0,0
1421,Masader Bio,0.0,0.0,0
1422,"HENAN GP CHEMICALS CO.,LTD",0.5,201.0,3
1423,Plimon Global slu,0.0,0.0,0
1424,SHEMSA NATURALS TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,0.0,0.0,0
1425,NANOGRAPHENEX NANOTECHNOLOGY LTD,0.0,0.0,0
1426,Floortrak Romsey Limited,0.0,0.0,0
1427,Peak Universal Business,0.0,0.0,0
1428,MRM Chemicals SP ZOO,0.6666666666666666,310.962962962963,18
1429,bitop AG,0.0,0.0,0
1430,MEGI,0.0,0.0,0
1431,Sris Synthesis Pvt Ltd,0.0,0.0,0
1432,Zone Aromatics Kozmetik Kimyasal Maddeler San. ve Tic. Ltd. Şti.,0.14285714285714285,69.14285714285714,1
1433,mintonsgoodfood,0.0,0.0,0
1434,ALBASTROSS EXIM,0.0,0.0,0
1435,Partsom Machimery Mining,0.0,0.0,0
1436,RVN GROUP SRL,0.0,0.0,0
1437,New Technology Production Sp z o.o.,0.0,0.0,0
1438,BRC Kimyevi Maddeler Sanayi Ticaret A.Ş.,0.75,370.25,3
1439,Daiichi Karkaria Ltd,0.0,0.0,0
1440,Infinia Chemicals Ltd.,0.0,0.0,0
1441,Urealab,1.0,913.0,1
1442,IBS GmbH,0.0,0.0,0
1443,California Chemical Lab,0.0,0.0,0
1444,"Chemical Essence, S.L.",0.06666666666666667,32.266666666666666,1
1445,PALMYRA PLASTIK SANAYI VE DIS TICARET LTD,0.0,0.0,0
1446,Yogi Intermediates Pvt. Ltd,0.0,0.0,0
1447,"BIOVINEGAR, S.L.",0.0,0.0,0
1448,AkikoBG,1.0,480.0,1
1449,Tera Organics,0.3333333333333333,129.0,3
1450,POLSKI KONCERN NAFTOWY ORLEN S.A.,0.42857142857142855,188.28571428571428,3
1451,S.C.TRINACRIA S.R.L.,0.0,0.0,0
1452,3-S Mühendislik Müşavirlik San ve Tic. A.Ş,0.0,0.0,0
1453,TET INTERNATIONAL DIS TICARET VE KIMYA SANAYI A.S.,0.0,0.0,0
1454,Kissel + Wolf GmbH,0.0,0.0,0
1455,SIDRE,1.0,913.0,1
1456,Sweetbio SRLq,0.0,0.0,0
1457,Global Company s.r.l.,0.0,0.0,0
1458,"Tianjin YR Chemspec Technology Co.,Ltd.",0.0,0.0,0
1459,SRC International Ulus. Loj. Dış Tic. Ltd. Şti,0.0,0.0,0
1460,INMATRADE AG,0.125,35.6875,2
1461,mine owner,0.0,0.0,0
1462,AUTOCLEAR CHEMICALS LABORATORY,1.0,436.6666666666667,3
1463,Omya GmbH,0.058823529411764705,12.823529411764707,1
1464,Turope GmbH,0.0,0.0,0
1465,GTH GmbH & Co. KG,0.0,0.0,0
1466,Cabro S.p.A.,0.0,0.0,0
1467,Neo Strim,0.0,0.0,0
1468,GLOB-EXIM,0.0,0.0,0
1469,ALORAWATER,0.0,0.0,0
1470,TDM TRADE S.C.,0.0,0.0,0
1471,Industrial La Fama,1.0,545.0,1
1472,Maisuriya Pharma Solutions,0.0,0.0,0
1473,NODIA Sp. z.o.o.,0.0,0.0,0
1474,Armada Offshore Ltd,0.0,0.0,0
1475,Carrutaco Energy FZE,0.0,0.0,0
