,Spieler,Tore,Torvorlage,Progressive Pässe,Rückpässe,seitliche Pässe,lange Pässe,kurze Pässe,Dribbeln,Grätschen,Abfangen,Zweikämpfe,Blocks,Schüsse,Ballberührungen im 16er,erlittene Fouls,Flanken,clevere Pässe,Progressive Läufe,Besschleunigungen,erhaltene Pässe,Angriffsläufe,Fouls,Kmeans_4_clusters,Kmeans_8_clusters,k_medions_4_clusters,k_medions_8_clusters,Hierarchical_clustering_4_clusters,Hierarchical_clustering_8_clusters
265,R. Hernandez,-0.113131078305435,-0.0241097722364711,1.19236359573058,0.931067593947791,2.46563982921241,1.29242880591696,2.25335108320719,-0.929156314764632,-0.827671467523883,0.971101656716186,-0.239838784171171,-0.0611620745929516,-0.331054245461585,-0.608278600026684,0.0186488848431051,-1.02452385238508,-0.651575147960917,0.181206582322875,-0.932163632744944,2.24833705032288,-0.168536595337364,0.594160281474297,3,7,2,4,0,4
266,C. Pulišić,1.99770912705142,1.34659683357742,-0.631596818491338,1.25115774770461,-0.620219550087157,-0.516354074204627,-0.007786773270236,1.76685332475721,-0.233439031764639,-1.06594585512307,1.23847549706585,-0.779928950506166,1.64422642401058,1.64326790873538,0.715239238391701,0.494314218074014,0.37220880564738,1.97800755553332,1.9890883538107,0.156221877503505,1.86849227584565,-0.887427232170579,2,2,1,1,1,6
267,Richarlison,1.43895730798637,-0.234987711592455,-0.910653405572962,-0.304269947665165,-1.33878775698893,-0.991791642194676,-1.1843887551782,0.798625060860439,0.642109539009888,-0.61955201324265,1.59534990574443,-0.480810012820718,1.21255669383709,1.32435693243783,1.13732149593476,0.507878038347118,0.870480858621091,0.667729141480881,0.83154212129065,-1.40067065170791,1.07909845609631,0.06110320182872,2,6,1,6,1,0
268,Fabinho,-0.23729814920878,0.503085076153489,0.662867114611224,0.999466361307995,1.60823036427991,1.24566152262796,1.35983770152447,-1.18033363884213,1.558102954345,0.949218563083701,-0.481853471025413,-0.628291999590631,-0.803277695429155,-1.20799529522304,-0.431332810335029,-0.784264895403304,-0.269481766387288,-0.874797794161207,-1.1480469026977,1.22805090287576,0.195215791537885,0.275861282843589,3,0,2,4,0,4
269,A. Laporte,-0.23729814920878,-0.762182559982416,2.00156901820043,-0.689752122900564,2.32310088000696,1.09806032463915,2.33912966690894,-1.61457318329184,-0.921174616891575,0.739625687131411,-2.02033509517215,0.4109356456432,-1.03937688520269,-1.04695681576603,-0.615361734921334,-1.48164143782397,-0.850069003035005,1.66357748413365,-1.6397865627813,2.32633393071549,-0.908165688827176,-0.981470077525478,3,7,2,7,0,5
270,G. Jesus,2.80479508792316,0.503085076153489,-1.78547768106961,0.631195485966722,-0.923595688241991,-1.66453508278852,-0.632353977973272,0.744283871749924,-0.647650514216667,-0.388031368850736,0.607881762400945,-0.432533852601736,2.09484504911687,2.24815269981141,0.140734778135795,-0.936239379495649,0.23328981226342,-0.390038430068807,-0.423190041576364,-0.521956513057152,1.75137565101416,-0.107798106006592,0,1,1,6,3,3
271,P. Foden,2.0597926625031,0.186768167119513,-0.507569880683458,1.94093992954897,0.284600351860987,-0.090655419002393,0.652901062193984,0.59678451498058,-0.889736261129137,-0.578458884376349,-0.233730541325305,-1.04255448886152,1.70837755812394,1.74682476987605,0.0186488848431051,1.05129742434541,0.753575131237879,1.18045067301723,1.52251622662171,1.04891277556085,2.08014547248257,-0.364938910410523,2,2,1,1,1,6
272,A. Martial,2.61854448156815,0.924840954865458,-1.08747618874304,0.0976704407693225,-1.36324474287664,-2.09343732315586,-0.803255731669693,0.681057130782144,-0.647650514216667,-1.507164893366,0.24489044696975,-0.88344667514589,1.39140396266009,1.54139598246213,0.37183877264353,-0.693485587123888,0.870480858621091,0.138953140131169,0.0913582198756809,-0.587528402969166,1.67905120542944,-0.531711415832829,0,1,1,6,3,3
273,J. Maddison,0.445620740759616,0.924840954865458,0.509500444889728,0.81369735545361,0.571198609840531,0.146471625551295,0.703898677505827,0.644915679729892,0.723004378276107,-1.15252039583086,0.0464175526792622,-1.04255448886152,1.31843555646421,0.468724206347843,1.95743067150843,0.301113643991207,1.96021977155758,-0.071576807357409,-0.406065533013586,0.87967356221006,1.07909845609631,-0.146309445576618,2,5,1,0,3,3
274,D. Rice,-0.609799361918815,-0.551304620626432,0.363103628527824,-0.374989969093542,0.700333571875759,0.469354691511805,0.42761288724425,-0.528879604784277,1.71328512374408,0.426738140007923,-0.475336709265634,-0.106206318903741,-0.418619078515799,-0.821579246445053,-1.7637229638337,-0.433364373348214,-0.675669026647098,-0.455962187021708,0.229701417412148,0.141590547791397,-0.626305329723862,-0.426675378142699,1,0,3,3,2,1
275,W. Zaha,-0.113131078305435,0.0813291974415209,-0.963933149426578,0.771430561606017,-0.511167182356572,-1.27241962214105,-0.37563634955182,2.28193670335177,-1.18308419832342,-1.48187332872603,2.24065374321558,-0.88344667514589,0.583233058161238,1.34924026624129,2.13956625310503,0.841867816666055,1.33362994545273,2.14212910351936,1.34120278443798,-0.483043842122672,2.23812604017125,0.133963913413375,2,6,1,1,1,0
276,Y. Tielemans,-0.175214613757108,0.819401985187466,0.651056496088502,0.89886034431619,0.7958409446324,0.756247815077597,0.930569697533298,-0.245549216564203,0.974021303197883,-0.103193935995302,-0.583227672408854,-0.432533852601736,0.699768242304048,-0.106188470687774,0.561283391797268,0.323569760800885,1.75517319221876,-0.442644587879781,-0.751621084536942,1.03435359801669,1.27773123586191,-0.489369038467844,1,5,3,0,2,2
277,B. Chilwell,-0.0510475428537635,0.713963015509474,1.10647163868764,1.23702953618791,0.905674121439044,1.34337625507088,1.12004166941627,-0.0284998982059359,-0.560907308345084,1.08068428169879,0.148808928780796,-0.151630687912503,-0.651998549563971,0.0760322777943529,-0.0600745886500292,1.38637360505279,-0.227616046728838,1.82548829846462,1.65291508545998,1.41354633166623,0.0981400259335197,-0.364938910410523,1,3,0,5,2,1
278,J. Grealish,0.56978781166296,0.292207136797505,-0.0531451965142157,0.404992307978658,-0.0221358907266881,-0.266879190313477,-0.0125569346986298,1.47716803482452,0.161440743977073,-0.848878613605241,0.640221268902487,0.4109356456432,0.856065393469142,0.902005029076155,3.00280343160938,0.432057669390324,0.584873001694051,2.17670526618611,1.73132470739365,-0.164704767196001,2.21749506470733,-0.596068107269267,2,2,1,1,1,0
279,R. Neves,-0.423548755563798,-0.234987711592455,0.837941671853589,0.318035252771635,1.31439078425672,2.05139954148475,0.782196213452613,-1.26550027244976,-0.00601590738136706,0.856440067390946,-1.76964231887991,0.492494111746582,0.756056531600611,-1.53986168118765,-1.28679860380403,-0.400484068200573,-0.0855928672465385,-1.28024802782554,-1.35831705712181,0.9619429662298,-0.0427647331530191,-0.772868293193436,3,7,2,4,0,4
280,M. Greenwood,3.11521276518153,-0.762182559982416,-1.19715524300706,1.06099395712832,-0.21938905196853,-0.836324567816941,-0.138286886403992,0.325199350063317,-0.706662800661019,-1.01680847942471,-0.880713353854617,-1.04255448886152,1.35518646645486,1.23468081101963,-1.0183407024652,-0.224140585292453,-0.206903795072288,-0.0486053057847321,0.296299888461228,0.120773778798301,-0.126076266766288,-0.887427232170579,0,1,3,6,3,3
281,M. Mount,0.507704276211288,0.819401985187466,-0.0653374173530404,0.539403725658636,-0.101955498519596,-1.00081168035785,0.176508303303344,0.285273524256007,-0.952889966140647,-1.02376864303165,-0.00680742461071392,-0.88344667514589,1.22796008647339,1.22592153496074,0.03416520239811,0.374964156729438,0.504882096399455,0.561083984516361,1.17545842983119,0.261021639492713,1.73943142807267,-0.107798106006592,2,2,1,1,1,6
282,D. Calvert-Lewin,1.8114585206964,-0.44586565094844,-1.69870254736483,-0.874166711037748,-1.97860696376145,-1.63909824570854,-1.95060658942654,-0.521740250340467,0.321452369199078,-1.33532373492853,1.43616484557687,-1.04255448886152,1.47623961239293,1.35746476381455,0.481453773486803,-0.547236731596217,-0.824514871554424,-0.621266013463986,-0.27284828134319,-1.81600913154793,-0.675789417220913,1.03628058622865,0,1,3,6,3,3
283,T. Ndombele,0.259370134404598,0.0813291974415209,0.816403678697121,-0.111372940736547,0.918376761304752,-0.107563073402094,1.04424846595638,1.26019770330887,0.742947193018552,0.0729568055215269,0.565417408507755,0.158572752500296,-0.331054245461585,-0.278518214576436,1.51042873560009,-0.336372233380727,1.59146300255176,0.61494703155349,-0.145902448950788,0.954695099810746,0.658446153414668,-0.0507101918429638,1,5,0,0,2,2
284,W. Ndidi,-0.361465220112125,-0.44586565094844,0.323905739786191,0.404992307978658,1.1593016482551,0.209824953492297,0.988333657474747,-0.678164521827038,0.621598549875326,1.85425789641079,0.837763690513637,0.158572752500296,-0.37445258599928,-0.821579246445053,-0.308498253008923,-1.10134103131252,-0.749153745638323,-1.2260147618827,-1.33412764800159,0.659341005203683,-1.01695674764398,0.992721887576077,3,0,2,4,0,4
285,M. Kovacic,-0.48563229101547,-0.340426681270447,1.20205534742105,1.11114148189513,1.84588838986834,1.00558335843153,1.89998460100683,0.666690220641541,2.47681976787781,-0.216241879113075,0.369848373859939,-0.831438968307179,-0.302535744384817,-0.924409055871993,0.494896923126517,-0.950673339646859,1.37014361215702,1.07068981489188,1.21318073757935,1.75792417025342,1.23616483297276,-0.750340880666734,1,5,0,0,2,2
286,N. Pépé,0.56978781166296,1.45203580325541,-1.05132539819865,1.01240933910907,-0.430735049420331,-1.35769569640168,-0.331722583769181,1.65790550962,-1.39283297204126,-1.507164893366,0.960929474442387,-0.628291999590631,0.952220051472056,0.968225448246334,0.613424282939073,1.01535694519923,0.898997831657413,1.5539691158023,1.15639756577788,-0.228778821441667,1.30515330961757,-1.3811690341195,2,2,1,1,1,0
287,T. Abraham,2.80479508792316,0.0813291974415209,-2.15297404876249,-0.951893450964087,-1.88440330362409,-1.75633383381146,-2.04191696795705,0.085834216603207,-0.984887233301426,-0.823036743927592,0.796303811183009,-0.480810012820718,1.70203615271999,1.74345988482712,-0.2403553991213,-0.718985840137073,-0.145625114723871,-0.537315689041113,-0.619105259173137,-2.01783245810167,0.675023668613611,-1.10218531318544,0,1,3,6,3,3
288,A. Wan-Bissaka,-0.73396643282216,0.397646106475497,0.840081696755895,0.457047259115716,0.2494356656641,-0.0572831187194996,0.746280243978218,0.723461719546921,3.36505035744939,1.25318174390492,0.0708736791722784,0.572835241771187,-1.27911391811916,-0.288023417215683,-0.996947735643057,1.16963355492861,-0.0855928672465385,0.786918086435951,0.229701417412148,0.741155546920952,-0.458746162364133,-1.3031538794021,1,3,0,5,2,1
289,B. Saka,-0.423548755563798,2.19010859100136,0.123833741897716,0.941712329568481,-0.572157062204905,-0.495428074435316,-0.0795166473725203,0.712956754673354,-0.0305871212422985,-0.345277190137285,0.452019013045562,-0.337261351606452,-0.587599060965861,0.593979627548014,0.329751511095641,1.24923461828078,0.553136311514435,1.06320696429355,0.947677915011317,0.0571610828473263,0.270865785467783,-0.344567783749377,2,3,0,1,1,0
290,D. Sánchez,-0.73396643282216,-0.762182559982416,1.06055417957585,-1.14521070053479,1.3334454119354,0.868088452315377,0.988862186592225,-1.53640028222686,-0.233439031764639,1.08960081938659,-0.837420265181966,1.9697206301219,-1.25823227589835,-0.712018833747829,-1.06155785686946,-1.23105111212916,-1.17533178018302,-1.03621163726514,-1.4573043517511,0.875919673664944,-1.58937268517485,-0.57450186900193,3,4,2,7,0,5
291,C. Söyüncü,-0.547715826467143,-0.762182559982416,1.3162010742789,-1.44903621699354,1.71600916457896,0.664068797381026,1.4673357292837,-1.14943779285563,-0.156023814667662,0.977318585943386,-0.934317778543294,0.920230339675618,-0.751825528588039,-0.676823011485114,-0.912769616318771,-1.33445416684959,-0.824514871554424,-0.621266013463986,-1.17061691757051,1.30250691927756,-1.10097739230568,-0.772868293193436,3,7,2,7,0,5
292,N. Aké,-0.299381684660453,-0.44586565094844,0.753602876689544,-1.74781674166347,0.580459060057748,0.43558859733392,0.307725792972486,-1.62794926198749,-0.532451279889761,1.36184186102177,-1.60160545289366,2.12135758103743,-0.54036720891276,-0.509771242657602,-1.17220894128119,-1.18137323746052,-0.981267657859032,-1.24396855317236,-1.1480469026977,0.0526770869768415,-0.650954357393908,-1.97398365178105,3,4,2,7,0,5
293,J. Gomez,-0.73396643282216,-0.762182559982416,1.57041967989069,-0.489632199466435,2.39148244077434,1.5654272248153,2.01486200983832,-1.10907600096319,-0.504218438268611,1.34584393979127,-0.929412735595679,0.492494111746582,-1.61531777597944,-1.61358044080528,-1.1948029263626,-0.811013452297281,-1.26257410462675,-0.592983803206368,-0.790710189576822,1.98429121656814,-0.855089863872402,-0.683502002049203,3,7,2,7,0,5
294,N. Keïta,0.507704276211288,2.50642550003534,1.10461967344268,1.90136405501688,1.22547098418491,0.151420355998186,1.82492418336318,0.178888013767049,-0.797035803002096,1.22806136031803,0.289368105976912,-1.04255448886152,0.288081130096668,0.122914095116569,-0.223542673390453,-0.0445651999387741,2.01905528287825,1.92994128001543,0.754945869078767,1.76769396770225,1.84540004207892,-0.489369038467844,2,2,1,1,1,6
295,H. Maguire,-0.609799361918815,-0.762182559982416,1.0878677346464,-1.81844021370296,1.75088590388474,1.03690975226033,1.25925586327913,-1.4015875792024,-0.233439031764639,0.983519933877995,-0.701238619680755,1.5208977923772,-0.524819858408856,-0.436447850977332,-1.06155785686946,-1.29936161085719,-0.928086331693986,1.09301147823734,-0.619105259173137,1.01675926969322,-1.21644993526061,-0.795521910370205,3,7,2,7,0,5
296,A. Traoré,0.0731195280495814,2.29554756067935,-0.782534867126816,0.235007683131087,-0.379494236715692,-0.731433252142495,-1.00723191236705,2.63650500353017,-1.1157987093088,-1.35915380545276,2.25426482083689,-0.728907186665612,0.440018416987296,0.983193454729157,1.57821291632283,2.338401233528,0.521054650554706,2.65133939931238,1.82250300253266,-0.935882349945593,0.505366003321852,0.079441827773481,2,6,1,1,1,0
297,D. Jota,0.880205488921323,-0.762182559982416,-0.561665631804394,0.981233546848498,-0.444238587205175,-0.715795996415077,-0.160166537685824,1.54170249987411,-0.25961855700259,-1.43205278930674,1.29969833375624,-1.04255448886152,1.3258291668615,1.70262253775115,1.49079678659515,0.600223110213163,0.37220880564738,1.96208286383226,2.43478314840009,-0.168657196995693,0.641784701072161,0.561810828222242,2,6,1,1,1,0
298,D. Alli,1.50104084343804,0.186768167119513,-0.0479445407487315,0.745725243739443,-0.446175188488407,-0.461053549533884,0.158765364156904,0.456125656785134,-0.827671467523883,-0.0368284415506631,0.406020657026742,-0.151630687912503,0.737434492313919,0.822698522691328,0.727742670265966,-0.824529343477167,1.53481090341206,0.343742932113429,0.399550813599846,0.157937068549916,1.22219186162701,-1.6246736349455,2,5,1,1,3,3
299,J. Cancelo,-0.73396643282216,-0.762182559982416,1.30460065962476,1.40375557791063,1.56581525000618,0.531099061925413,1.78594005332842,1.16253643910165,1.27789577923982,0.783660216714516,0.540697333714435,-0.678364507493025,0.138200326483545,0.00352977929189617,-0.770554651666406,1.56554621664552,1.37014361215702,0.820003053629735,-0.582409440890468,1.83740572895739,1.16569897529821,0.133963913413375,1,5,0,3,2,2
300,R. James,-0.73396643282216,0.397646106475497,0.702466528552092,1.86299708074068,0.983527595306792,0.43558859733392,1.18625532566136,0.303131170825903,-1.39283297204126,0.964869067701093,0.547305366694602,0.492494111746582,0.0536043714517711,-0.467535753139549,0.125724822459416,1.99541338573924,-0.557119607249558,-0.165523230125596,-0.372139286466353,1.45814510259748,-0.277148098330189,0.151975792148544,1,3,0,2,2,2
301,C. Hudson-Odoi,-0.175214613757108,3.13905931810329,-0.913419544495969,1.67776191014029,0.690525020883033,0.161279471054917,0.314697291024218,1.91761720492824,-0.420824696539118,-0.759588741124475,0.978617856359972,-1.04255448886152,1.06127754797191,1.37381059382857,0.2293540329974,1.94826661097271,0.812606773983593,1.44608006181234,0.606653497268805,0.417010100914534,2.16534453092756,-0.468362964786455,2,2,1,1,1,6
302,C. Eriksen,0.197286598952926,0.819401985187466,0.715098121851706,0.398409018785536,0.59312201364835,1.02131085490623,0.7497791199178,-0.983995475884528,-1.08262180299154,0.0232424357416374,-1.64884958841373,-0.678364507493025,0.891460904429853,-0.106188470687774,-1.149772406852,0.514624044079016,1.66899236167196,-0.189543672972905,-0.0395241124936679,0.86839334865678,1.84540004207892,-1.07775224736796,1,5,3,1,2,2
303,G. Lo Celso,-0.73396643282216,-0.234987711592455,0.764776433595937,0.520636362174189,0.865070776702307,0.622054927815699,0.964964598199917,0.851325508135571,2.41486180363713,-0.0415102528447905,1.14682684054855,0.0278111210802578,0.00394419153398972,-0.194990820994174,1.67263697577344,-0.336372233380727,2.20711147356707,1.23014592049472,1.70804023726824,0.955299967344269,1.25007872181081,0.721030612423917,2,5,0,0,2,2
304,K. Zouma,-0.73396643282216,-0.762182559982416,1.33346597466288,-0.609751260453267,2.17831729434996,1.59580208415979,1.72412256284808,-1.26550027244976,0.299024453319765,1.23366574896708,-0.929412735595679,0.73000716056094,-0.701412870899012,-0.642250156948252,-1.0183407024652,-1.48164143782397,-0.875846317528176,-0.250572401832106,-0.751621084536942,1.72663612170394,-0.962111647933245,-0.344567783749377,3,7,2,4,0,5
305,Angeliño,-0.73396643282216,1.34659683357742,1.39937437151613,2.50317535310707,1.45600372640161,1.66186755271312,1.62143771913831,-0.884737385503104,0.621598549875326,0.521843487865488,-1.02624261599644,-1.04255448886152,0.00394419153398972,0.442679616659404,-1.24047219791602,2.82594514874467,-0.269481766387288,0.956148340080733,-1.6397865627813,2.06943237383423,2.59816959631587,-1.76657100437571,1,3,2,1,2,2
306,L. Digne,-0.73396643282216,0.924840954865458,0.562467502569642,0.0902301541716366,-0.113390964512092,0.219387552549543,0.0104131590507019,-0.197558022634508,1.01113162006102,1.06275422837931,-0.191250265941462,0.0278111210802578,-0.24645829042981,-0.11488922132269,-0.431332810335029,1.76120754626174,-0.42087309118382,-0.469347560496872,-0.406065533013586,0.162219423113779,-0.458746162364133,-0.0318585955074121,1,3,0,2,2,1
307,D. Ceballos,-0.73396643282216,-0.762182559982416,0.821811811781177,0.739977092583985,1.42153677146631,0.947865979300467,1.33565062983691,0.346992014242818,1.26071355638345,0.303492693669652,0.17807599070421,-0.290250085244397,-0.619591059214109,-0.499126446352339,0.92146302664997,0.263090708856109,1.60266409284019,0.924742352482921,0.0771254636912693,1.3624997209479,0.990157101079897,-0.447465450109868,1,5,0,5,2,2
308,R. Pereira,-0.113131078305435,-0.0241097722364711,1.06529237608345,0.885317958140543,0.601138379532241,0.996084245772324,0.961226123708528,0.795277850384772,1.90551023649651,1.26702809526317,0.859081585864422,-0.19744165194304,-0.651998549563971,0.292874748007894,0.20008447085891,0.870034609177148,0.355197324844217,1.50374858847826,0.998857838533892,1.12596874794365,1.04971763762909,0.626252990327776,1,3,0,1,2,2
309,A. Saint-Maximin,0.135203063501253,0.713963015509474,-1.30348416549063,-0.235484393623802,-0.760431365659084,-0.787195642090282,-1.30014913496171,2.29759214217581,0.207888728472649,-1.87169581696727,1.58536276164514,-0.337261351606452,1.09389685799708,0.922620685219852,1.39080025032029,1.07656186892121,0.42266274789872,1.91372198785109,2.32542623512116,-1.43655574869597,-0.063395708616948,-0.818303154232486,2,6,1,6,1,0
310,L. Dendoncker,0.0110359925979088,-0.762182559982416,-0.00178724476494173,-0.176802713619648,0.482212940148336,-0.266879190313477,0.293020657172604,-1.18033363884213,-0.706662800661019,0.461398673734266,-0.313927619845847,0.612560557009473,-0.701412870899012,-0.478009318650236,-1.55424228882917,-1.16509662311335,-1.09059436925071,-0.970452706896112,-1.1256641930118,0.0454843447315218,-0.962111647933245,-0.489369038467844,3,4,2,4,0,4
311,P. Højbjerg,-0.73396643282216,-0.762182559982416,1.01832444423686,0.785598571111868,0.823619097185482,1.26229884770342,0.976677032812306,-0.00714709704666715,0.137990049612748,1.27254501289035,0.355975787187971,-0.290250085244397,0.397543490471723,-0.250277019677153,0.140734778135795,-0.378873774518228,-0.105468253792262,-0.812907404291423,-0.177083155049171,0.664841590198344,0.675023668613611,0.344985360781681,1,5,3,3,0,4
312,M. Kean,0.445620740759616,-0.762182559982416,-2.23049549095409,-0.890621393748791,-2.26220325030373,-1.57695156092209,-2.33210237992089,1.03588842490861,0.580222590262939,-1.64660102288799,1.08159407979632,-0.578680996021128,1.37697998213127,1.15439627954651,-0.0441751506046447,-0.127529609380445,-0.533970596436027,0.62381793443548,0.630005167280559,-2.07632264925724,-0.321616745430179,1.76147434195792,0,1,1,6,1,0
313,S. Haller,0.880205488921323,-0.340426681270447,-1.22644567588657,-0.0476024230421582,-1.39424612137948,-1.504953034527,-0.897398795904734,-0.384762573903543,0.642109539009888,-1.32743110772371,2.22699288520242,0.0278111210802578,0.756056531600611,1.1904862722473,0.481453773486803,-0.936239379495649,0.0309282017562782,-1.01961713293662,-1.01645490027083,-1.31253235719108,0.788785163878989,0.919064840263615,0,1,3,6,3,7
314,T. Soucek,0.756038418017978,-0.762182559982416,-0.16773780289294,-1.00315985899038,-0.241984672573275,-0.323084927109158,-0.39696103688765,-1.22239759540206,0.299024453319765,0.446053901883983,0.604632358396247,-0.243645847940979,0.512653032713857,0.348687553228498,-0.431332810335029,-1.33445416684959,-0.627676363550419,-1.84896241786834,-1.6397865627813,-0.658710733827755,-0.126076266766288,-0.57450186900193,3,0,3,3,0,4
315,H. Bellerín,-0.299381684660453,-0.762182559982416,0.349199857907321,0.424639400375178,0.203886827469426,-0.523380728621762,0.421622767778238,0.456125656785134,1.26071355638345,0.766816472086464,-0.264372137840073,0.32812238478307,-0.701412870899012,-0.0129539918462875,-1.50393455184272,0.748840815541476,-0.511001735392052,0.382854734011912,0.594901404435196,0.454963347067119,-0.255137114539268,-0.185191092167678,1,3,0,2,2,1
316,K. Tierney,-0.23729814920878,-0.762182559982416,0.529858208635037,1.01240933910907,0.0515833455983329,0.73816488805286,0.121382347406181,0.402411580930221,0.474652887651448,0.566227395951687,-0.749974311403569,0.492494111746582,-0.57175556848125,-0.259645456282629,-0.0921109690036533,1.6267511403675,-0.603969539320054,-0.201636660764243,0.641605619736043,0.227174110823302,-0.855089863872402,-0.864254331560438,1,3,0,5,2,1
317,L. Torreira,-0.423548755563798,-0.762182559982416,0.372774252967512,0.788422619736126,0.938726148483291,0.0551264615144379,0.91754590273922,-0.58707065084964,1.06608946396623,1.07472202211333,-0.747639088027828,0.492494111746582,-0.072449785351954,-0.297575100248224,1.56861639756027,-1.02452385238508,-0.0855928672465385,-0.828244008743239,-1.50819456035444,0.506324878481882,-0.0427647331530191,0.258394041470697,3,0,2,4,0,4
318,M. Keane,-0.361465220112125,-0.762182559982416,0.90625158369196,-1.74009072933286,0.970287951325125,0.92164241151571,0.553922322160122,-1.91955381514618,-0.589590080452888,1.06874536092069,-0.764016394362167,1.74998580302865,-1.02040081137041,-0.608278600026684,-1.57969403924739,-1.48164143782397,-0.901850747849907,-1.31703492414736,-1.6397865627813,0.333608642480514,-0.751439411150811,-1.10218531318544,3,4,2,7,0,5
319,S. Bergwijn,1.43895730798637,0.503085076153489,-1.32066631451886,0.838720597092616,-0.843884932583699,-1.16106133101512,-0.349924282404194,0.54728849126641,-0.448408500891849,-0.578458884376349,0.575259811219483,-1.04255448886152,-0.05955393399649,0.600036423991182,0.170546376877548,-0.336372233380727,-0.376820277132153,1.02547001551015,1.31427642730516,-0.582781792826751,0.959967625040878,-0.705659099076758,2,6,1,6,1,0
320,J. Bowen,-0.175214613757108,2.19010859100136,-0.952587690567937,-0.299915288506715,-0.764976723562665,-0.374474822769572,-1.42307673645531,1.13517585185681,0.299024453319765,-0.221276136253007,0.677068817290898,-1.04255448886152,1.11808452734755,0.943021030314949,1.03687429574608,1.39063780000116,-0.145625114723871,0.667729141480881,1.72358553124266,-1.1322321363929,-0.344078469555684,-1.85416273440187,2,6,1,1,1,0
321,H. Barnes,0.756038418017978,2.19010859100136,-0.744257410956447,0.81369735545361,-0.650055418448313,-1.0558463001543,-0.365502926243141,1.12411039655623,-0.797035803002096,-1.21949900803873,0.143295732698192,-0.243645847940979,1.41288479846848,1.63260374054815,0.110644562284532,0.554607883152003,0.79795918189262,1.40033594862218,1.41171924654685,-0.0880129826756696,2.21749506470733,-0.818303154232486,2,2,1,1,1,6
322,B. Mendy,-0.73396643282216,-0.129548741914463,0.479836622949969,1.78065947206932,1.66318613491161,0.571178992335533,1.52743378267841,-0.257756047625407,-1.39283297204126,0.0952282117865014,-1.16982283360534,-0.480810012820718,-0.701412870899012,-0.821579246445053,-2.13618388619059,2.06252520649508,-0.165910306247726,1.07068981489188,0.462131371398633,1.84561364570549,0.608206554536159,-1.05346592757542,1,3,0,5,2,1
323,J. Tarkowski,-0.423548755563798,-0.234987711592455,0.444393706089529,-2.09581253259731,-0.0284046095503204,1.03690975226033,-0.524057574767941,-1.05990177091353,0.723004378276107,1.49632166267432,0.0577248963331802,2.95111304439047,-0.982876169151262,-0.509771242657602,-0.431332810335029,-1.21434803091835,-1.1185707279896,-1.87173502948582,-1.58637687614512,-0.916595383486458,-0.881520767478252,0.0426810283247844,3,4,2,7,0,5
324,T. Mings,-0.361465220112125,-0.44586565094844,0.688587181348021,-1.44903621699354,0.538442358743973,1.51289554608418,-0.122420763811354,-1.33221806452345,-0.618503238739771,1.53627145531688,-2.15739098640853,3.41733759897751,-1.45277296003791,-1.03295449567661,-1.45440081081196,-1.08572877610707,-1.0082220346803,-1.19047070460081,-1.21633158889268,-0.154853493486466,-1.07273146945498,-1.22661544124276,3,4,2,7,0,5
325,D. Luiz,-0.175214613757108,-0.129548741914463,0.0166912185448804,-0.111372940736547,0.48342605413119,0.6602873600329,0.0588098921507128,-0.500495731785879,-0.736535742676766,0.807050472888098,-0.30147697609135,0.572835241771187,0.138200326483545,-0.772125585054314,0.125724822459416,-0.204424012294564,-0.443148545963925,0.0523537059704538,0.10551626308517,-0.162731112529243,-0.168536595337364,0.798349604603645,1,0,3,2,2,2
326,P. Neto,0.81812195346965,1.87379168196738,-1.0276127723199,1.5787326938109,-0.697866114021237,-0.947320292396905,-0.301087156373589,1.54824430538778,-0.366283215927857,-1.73791531626353,1.29699852180796,-1.04255448886152,0.49211512514247,0.711684827574406,0.521615994821168,1.36490883829918,-0.227616046728838,1.62149306293684,2.04470065472857,-0.318864231866415,0.0981400259335197,-0.324298768427491,2,6,1,1,1,0
327,A. Iwobi,-0.423548755563798,-0.762182559982416,-0.276162008562115,0.450599011901721,-0.044163611044279,-0.0572831187194996,-0.305568375818178,0.500319655986664,-1.14928424244099,-0.578458884376349,-0.572074514919808,-0.529523067304247,0.138200326483545,0.341797545069274,-1.84593074031793,1.0563770837514,1.75517319221876,0.449931379997238,0.283111104048329,-0.292612025448334,1.51667220122923,-1.02932460160079,2,2,1,1,1,0
328,B. Godfrey,-0.73396643282216,-0.762182559982416,1.01346382648251,-0.397504130528775,1.01995030158881,1.03380015985627,0.866968972008045,-1.29854043352083,-0.393450656986644,0.872686590176819,-1.63698241507046,2.46875267894186,-0.803277695429155,-1.06106023651476,-1.60534859459537,-1.31682740021052,-0.901850747849907,-0.442644587879781,-0.600694941696229,0.832300884550089,-1.30579378918371,-1.56928016473374,3,7,2,7,0,5
329,S. McTominay,0.135203063501253,-0.234987711592455,0.654607632813387,-0.256778466961248,0.756074941222039,0.370619736054935,0.694976003744889,0.63392569760482,-0.736535742676766,0.992792911117425,0.689800622265123,-0.106206318903741,0.332443928453158,-0.821579246445053,1.60683203508426,-0.411381480260456,-0.0267573559258624,-0.442644587879781,-0.208628556035275,0.531215171479546,-0.435490731245349,0.874217873106503,1,5,3,3,2,2
