,Spieler,Tore,Torvorlage,Progressive Pässe,Rückpässe,seitliche Pässe,lange Pässe,kurze Pässe,Dribbeln,Grätschen,Abfangen,Zweikämpfe,Blocks,Schüsse,Ballberührungen im 16er,erlittene Fouls,Flanken,clevere Pässe,Progressive Läufe,Besschleunigungen,erhaltene Pässe,Angriffsläufe,Fouls,Kmeans_4_clusters,Kmeans_8_clusters,k_medions_4_clusters,k_medions_8_clusters,Hierarchical_clustering_4_clusters,Hierarchical_clustering_8_clusters
1019,M. Wagué,-0.733966433,7.883812954,0.726506767,2.093294648,0.413066751,0.686601357,1.048893825,0.280780421,-1.392832972,0.343923929,0.571981891,0.80690498,-1.713186856,-0.123628902,-0.39575643,1.303493311,-0.248474676,2.442515947,1.715824084,1.331930938,0.381176555,-1.737790384,2,0,3,2,1,3
1020,R. Lukaku,3.301463372,-0.129548742,-1.355518605,-0.176802714,-1.246766053,-1.220995093,-1.08987673,0.197861785,-1.251651392,-1.901328944,0.872721977,0.071752229,1.551550564,1.832337073,-0.996947736,-0.30510466,0.32087736,-0.238252847,-0.289145014,-1.248193359,1.542181087,0.310571025,1,2,1,1,3,1
1021,M. de Ligt,0.135203064,-0.76218256,0.878183354,-1.145210701,1.410926865,0.388162246,1.0349312,-1.668703714,0.343741412,0.939780523,-1.365680154,2.180836151,-0.524819858,-0.712018834,-0.790490503,-1.299361611,-1.262574105,-0.767426959,-1.457304352,0.873413652,-1.492105609,-0.426675378,0,5,2,6,2,2
1022,P. Dybala,1.935625592,2.190108591,0.111173563,2.050942434,0.784411467,-0.113232422,1.245971052,1.265324197,-0.006015907,-0.968627943,0.11189964,-1.042554489,2.26772902,1.441793627,1.380627636,0.293569292,1.701605774,1.452550471,1.108147602,1.483244739,2.069338797,-0.531711416,2,0,3,7,1,3
1023,S. Milinković-Savić,0.507704276,0.397646106,0.528592413,1.133385691,0.512320466,0.854461719,0.683627029,-0.083053392,-0.233439032,0.793711699,1.394298884,1.139965167,1.197057627,0.94302103,0.258359902,0.168627527,2.279102451,0.096009815,-0.637642109,0.922405859,1.786950374,1.178177956,2,6,3,3,1,3
1024,L. Martínez,2.308126804,-0.024109772,-1.401834482,-1.20685141,-1.467443036,-1.131786058,-1.662474301,1.035888425,0.992624284,-0.643343894,1.217842837,-0.529523067,2.302910654,2.221968457,1.809275429,-0.184908632,0.303566555,-0.025832694,0.511170923,-1.265706794,1.372725084,1.007293651,1,2,1,1,3,1
1025,N. Barella,-0.485632291,0.608524046,0.846486907,0.74285281,0.815429002,0.924940138,0.886884661,-0.028499898,0.474652888,0.081889438,0.033182243,-0.016491646,0.016452196,-0.336255875,0.574397991,0.593772883,-0.420873091,0.253555118,0.547374165,1.020876744,1.020072124,0.783003628,3,6,0,0,0,0
1026,L. Alberto,0.259370134,2.717303439,1.283702326,0.573450972,0.700333572,0.625912835,1.210027164,0.788564112,-0.080238513,-0.747092065,-0.145271969,-1.042554489,1.565002574,0.69447489,-0.044175151,0.043583611,2.958966295,2.58075309,2.037811504,1.228050903,3.037571977,-1.434028089,2,0,3,3,1,3
1027,M. skriniar,-0.733966433,-0.76218256,1.638932536,-0.946261164,1.536788519,0.81647842,1.576134628,-1.320919839,-0.706662801,0.415075888,-1.657774777,-0.243645848,-0.89146149,-0.964410084,-0.308498253,-1.425110505,-0.749153746,-0.338463832,-0.890985718,1.51139331,-0.233272384,0.642204333,0,5,2,6,2,2
1028,A. Bastoni,-0.175214614,-0.76218256,1.361080351,-0.055485862,1.368686975,1.410959749,1.290287531,-0.867281543,-0.647650514,0.766816472,-0.735984821,0.92023034,-1.21698602,-0.747860487,0.258359902,-0.099473009,-0.376820277,1.129798375,0.188938409,1.252078022,-0.482167114,0.91906484,3,5,2,6,2,2
1029,T. Hernández,0.383537205,-0.129548742,0.594510029,1.320632195,0.524236705,0.321529122,0.8956843,0.698851064,-0.504218438,0.823623452,0.212535377,-0.151630688,0.502405209,0.618094937,1.148291284,1.285577577,0.179461869,1.471866741,1.852223425,1.071441503,0.28950963,-0.304130846,2,6,3,3,0,6
1030,F. Chiesa,1.252706702,1.241157864,-0.910653406,0.060246907,-0.740105143,-0.609783473,-0.832010006,1.132416057,-0.312555818,-1.52417071,0.400874585,-1.042554489,1.989587509,1.671424292,0.626328628,0.521346338,1.394237491,1.115145299,0.863714682,-0.5196491,1.580077435,0.963419875,2,3,1,7,1,5
1031,F. Ruiz,-0.175214614,1.241157864,1.18528291,1.194162333,1.62603692,0.682864363,1.90216847,-0.061026983,-1.217204538,0.339910405,-0.988702705,-0.384686819,1.157883484,0.003529779,-0.413495481,-0.512357516,1.010387796,1.055702765,0.474475105,1.931641262,1.425800909,-1.005326548,3,6,3,3,0,0
1032,R. Bentancur,-0.733966433,2.084669621,0.668744172,0.960232882,1.361688563,-0.090655419,1.428348346,-0.028499898,0.860338102,0.989705778,0.139615743,-0.106206319,-0.587599061,-0.712018834,-0.044175151,-0.165590381,-0.311949891,-0.537315689,-0.546206199,1.369069409,-0.529515122,1.447855205,3,6,0,5,0,0
1033,D. Kulusevski,1.066456095,1.662913743,-0.348078737,0.504889191,-0.366422815,-1.357695696,-0.106656883,1.626973163,-1.149284242,-0.728464601,1.190154129,-0.883446675,0.811103066,1.381932499,0.049607101,0.663556402,1.701605774,1.768800324,2.092438202,-0.373372352,2.248393224,0.610238474,2,0,1,7,1,5
1034,N. Zaniolo,1.314790237,0.397646106,-1.732924063,-0.235484394,-0.351588744,-0.59510852,-0.979898701,1.62072037,-0.366283216,-1.211966775,1.586612616,-0.728907187,1.524427018,1.381932499,1.490796787,0.541372601,0.422662748,1.609344218,1.777299134,-0.705759359,0.944768384,1.725099343,2,3,1,7,1,5
1035,F. Kessié,0.011035993,-0.76218256,0.444393706,0.713946572,1.006020585,0.131547942,0.99940886,-0.288651894,-0.504218438,0.367869308,-0.516802869,-0.197441652,0.078068702,0.442679617,-0.790490503,-0.71898584,0.030928202,-0.213785506,-0.039524112,0.966762139,0.820578936,0.992721888,3,6,3,3,0,0
1036,I. Bennacer,-0.547715826,-0.76218256,1.016381735,0.779940942,1.203658822,0.738164888,1.343434829,0.402411581,0.860338102,0.939780523,0.416291579,0.244015114,-0.734907893,-1.223315494,0.243889632,-0.784264895,0.087507898,-0.225990726,-0.192809736,1.103973714,0.724260943,0.933903977,3,6,2,5,0,4
1037,P. Zielinski,-0.36146522,0.186768167,0.753602877,0.607043415,1.181604194,0.465166469,1.222067237,0.468289955,0.018388721,-0.186249554,-1.041364862,-0.197441652,1.189271844,-0.029578052,0.789541682,0.263090709,0.569047314,1.535248608,1.029106018,1.332443782,1.291470837,-0.934175268,2,6,3,3,0,0
1038,A. Belotti,2.059792663,-0.129548742,-1.505728517,-0.503747195,-1.690218834,-1.446962718,-1.505179779,1.032966969,0.184739653,-1.343241619,1.399557863,-0.337261352,1.650716263,1.736712675,1.871108352,0.534720453,0.53713907,0.940492221,0.89550799,-1.515403843,0.788785164,1.021813093,1,2,1,1,3,1
1039,H. Lozano,1.252706702,0.081329197,-1.65266169,0.779940942,-0.572157062,-1.390683282,-0.717904852,1.508620593,-0.285989875,-0.498265033,0.997686213,-1.042554489,1.571701482,2.004709723,2.123427725,1.604028212,0.197513814,1.73999149,1.184938584,-0.366891747,0.772772335,0.992721888,2,3,1,7,1,5
1040,L. Pellegrini,-0.485632291,3.139059318,0.27951325,0.74285281,0.455335033,0.101345709,0.468484335,0.368515958,1.029544289,-0.137056353,-0.376811086,-0.831438968,1.303582288,0.896816938,0.413382958,0.946763722,2.340685568,1.615425655,1.454873784,0.768882826,2.227826721,0.889222195,2,0,3,3,1,3
1041,M. Brozovic,-0.175214614,-0.445865651,0.899015567,1.218067599,1.665860955,0.934799253,1.557356989,-0.875987644,1.066089464,0.875923133,-0.780465825,0.027811121,0.811103066,-0.665230602,-0.830736398,-0.346909399,0.106129308,-0.071576807,-0.389049066,1.529341055,0.591288112,0.327814804,3,6,0,0,0,4
1042,A. Romagnoli,-0.547715826,-0.76218256,1.282020181,-1.408144015,1.252814737,0.868088452,1.058671821,-1.857205411,-0.448408501,1.005103069,-1.327313965,0.80690498,-1.058498371,-0.872317561,-0.750741484,-1.481641438,-1.262574105,-0.874797794,-1.170616918,0.902068328,-1.100977392,-0.204773019,0,5,2,6,2,2
1043,R. de Paul,0.569787812,1.135718894,0.431091836,0.708125239,0.934866132,1.121982074,0.596478575,0.899327701,-0.858570102,-0.590130305,0.087711527,-0.578680996,1.412884798,0.671289867,1.451170075,1.725790041,1.430013489,2.066470381,2.356250582,0.829746548,1.529451362,-0.304130846,2,0,3,7,1,5
1044,C. Eriksen,0.011035993,1.768352712,0.365871844,1.281499272,0.70684577,0.418478756,0.807368809,-0.458766978,-1.392832972,-1.002946614,-1.429578597,-1.042554489,1.721012227,1.056359884,-1.631209213,0.632151909,1.488693032,-0.048605306,-0.192809736,1.044845546,1.478034225,-0.957753528,2,0,3,3,0,0
1045,H. Calhanoglu,1.00437256,1.557474773,0.187386803,1.096201943,0.581613583,0.261835807,0.742776357,0.100860735,1.102267345,-0.36122356,-0.499287293,-0.728907187,1.843960329,0.860109261,-0.291326854,0.580806795,1.477050083,0.884950062,0.653156391,0.99130216,1.810454972,0.042681028,2,0,3,3,1,3
1046,M. Locatelli,-0.733966433,0.608524046,1.129465592,1.306890002,1.62603692,1.191998538,1.70290154,0.423266903,3.755813873,0.732781045,0.248468215,0.492494112,-0.008626826,-0.488539346,1.059468281,-0.41138148,0.996691792,1.048177094,0.424757549,1.822970561,0.975096984,0.642204333,3,6,3,3,0,0
1047,A. Rebic,3.363546907,0.503085076,-1.039430962,-0.480266025,-0.749113321,-1.262023223,-1.00484295,1.295770952,-0.393450657,-1.009867839,0.70407222,-0.432533853,1.384202394,2.093970314,-0.36056887,1.360586824,1.296658893,0.041325513,0.335483644,-0.66853554,2.003742675,0.76759919,1,3,1,7,3,1
1048,A. Rabiot,-0.485632291,-0.340426681,-0.104189322,1.518232359,0.583920616,-1.0558463,1.0380409,0.183650826,0.253745003,0.68433095,0.333322363,0.027811121,-0.260359951,-0.012953992,0.185349298,-0.026607409,-0.376820277,0.588153385,0.721441077,0.94803097,-0.505755959,1.395339401,3,6,0,0,0,0
1049,S. Tonali,-0.547715826,1.346596834,0.488915374,-0.710156414,0.232993186,0.895053347,-0.042985899,-0.127957983,-1.286431072,0.383705116,-0.796988018,0.410935646,-0.232633647,-1.089576295,0.850176801,-0.204424012,-0.007403295,0.487506593,0.202594646,-0.212591117,0.098140026,-0.031858596,3,4,0,2,0,0
1050,J. Correa,1.625207914,-0.340426681,-0.958251693,0.361889611,-0.457834661,-1.493213093,-0.293934236,1.260197703,-0.560907308,-1.982130786,0.34553743,-0.628292,1.825899876,1.873729166,1.287598157,-0.444451307,0.616272061,1.326805309,1.029106018,-0.100457577,2.319380287,-0.841213471,2,3,1,7,1,5
1051,M. Demiral,0.507704276,1.346596834,0.903153911,-1.219362953,1.996841562,-0.329433467,1.546020829,-1.767669389,0.387909682,0.186638901,-1.292037665,1.487360265,-0.873573659,-0.542058181,-1.736780299,-1.132953167,-0.724454993,-2.239339715,-1.639786563,1.51660322,-0.989419936,-0.750340881,0,5,2,6,2,2
1052,J. Veretout,0.445620741,-0.76218256,0.571149267,-0.079285551,1.385690996,0.37502051,0.980922235,-0.807525155,-0.952889966,0.072956806,-1.742121354,-0.243645848,-0.085412628,-0.809097956,-1.061557857,-0.165590381,-0.311949891,0.323966747,0.754945869,0.964353823,0.098140026,-0.284063013,3,5,0,2,0,0
1053,D. Berardi,2.183959733,1.768352712,-0.136597737,0.777107347,0.121206203,-0.147606947,0.21886316,1.030040615,-0.889736261,0.591755044,0.594867151,-0.337261352,2.262662334,0.811876804,1.421126657,0.382194754,1.765770991,0.786918086,0.85303308,0.309668214,2.339384177,1.164210204,2,0,3,7,1,3
1054,N. Milenkovic,0.073119528,-0.76218256,1.011515986,-1.490604354,0.64298078,0.656498412,0.536817495,-1.309694272,-0.339319278,0.823623452,-1.198686403,1.067712326,-0.448503767,-0.585954754,-1.217556588,-1.334454167,-1.118570728,0.063335852,-0.81046926,0.34153338,-1.336122389,0.783003628,0,5,2,6,2,2
1055,R. Leão,1.438957308,-0.129548742,-1.31721705,0.440895533,-0.404000603,-1.40180713,-0.686257618,1.747543728,-1.082621803,-2.406704553,0.59649646,-1.042554489,1.551550564,1.607491903,-0.190178337,1.111380606,0.600614286,1.244173795,1.213180738,-0.561543202,1.617542315,-0.44746545,2,3,1,7,1,5
1056,R. Gosens,1.066456095,1.346596834,0.45891576,0.978618034,0.144360927,0.452546349,0.465213447,0.346992014,2.07427562,0.117300941,-0.398009722,0.201463464,0.671140681,1.15439628,0.31559927,1.140728864,-0.227616047,0.641470485,0.374106275,0.762311539,1.46505342,-0.244223675,2,6,3,3,1,3
1057,M. Kumbulla,-0.485632291,-0.76218256,0.745740898,-1.915800051,0.746538778,0.675368344,0.350632244,-1.254624413,-1.017171475,0.879155448,0.604632358,1.938873808,-0.89146149,-0.821579246,-0.028353843,-1.3168274,-0.799180092,-1.373198344,-1.0164549,0.264297157,-1.589372685,1.315264307,0,7,2,6,2,2
1058,E. Can,-0.733966433,-0.76218256,-0.532166903,1.639824322,0.604564075,-0.509353206,0.807368809,0.733903843,0.702950461,-0.01355135,0.723016587,-1.042554489,0.196916958,1.225921535,0.548115154,-0.017691353,0.996691792,0.659005352,0.424757549,0.938912091,0.929498613,2.35538614,2,6,3,3,0,0
1059,N. Nández,-0.36146522,0.186768167,0.039944534,0.328223579,0.09777806,0.56720868,-0.10500342,0.554995213,1.15586142,-0.874993226,0.426534336,-0.883446675,-0.403809886,0.003529779,0.385746482,1.473983914,0.030928202,0.170706687,0.424757549,0.251989685,0.078376424,0.275861283,3,4,0,5,0,6
1060,G. Castrovilli,-0.175214614,-0.129548742,0.085589371,-0.051541054,-0.052090301,-0.361496987,0.075755342,1.442827851,0.431542566,-0.282499957,1.566564586,-0.106206319,0.553228588,0.767980231,1.635199,0.052179089,0.96910763,1.72837902,1.332257167,-0.016585546,0.944768384,1.247302034,2,3,3,7,1,5
1061,M. Politano,0.259370134,0.924840955,-0.474548737,1.055923764,-0.280819589,-0.474729124,-0.052674216,1.330633703,-0.259618557,-0.996044694,0.016096212,-1.042554489,1.531235595,1.273618618,0.968125143,1.316820826,1.195743636,1.891939501,1.925122485,0.281417027,0.898744839,-0.727938274,2,0,3,7,1,5
1062,G. Mancini,-0.547715826,-0.445865651,1.015409612,-0.985954672,1.21627201,0.705177302,0.912098791,-1.425337194,-0.952889966,0.776936472,-0.334771366,0.492494112,-0.668361504,-0.520474367,-0.449269512,-1.264901388,-0.627676364,-0.986738952,-1.125664193,0.80469101,-0.577554367,1.408532431,0,5,2,6,2,2
1063,L. Paquetá,-0.733966433,-0.76218256,0.412306493,0.026082857,0.234368609,-0.6171635,0.54696812,0.851325508,0.387909682,-0.146817062,1.752811374,-0.290250085,1.405745046,0.526085058,1.093064721,-0.244062543,2.019055283,0.411811579,-0.13044624,0.459475672,1.122683594,1.164210204,2,3,3,3,0,0
1064,J. Boga,1.563124379,-0.445865651,-0.927312837,1.514005778,-0.728902132,-2.243467532,0.11005513,2.190970473,-1.392832972,-1.234632612,0.777728441,-1.042554489,0.908972146,1.32852623,1.059468281,0.208555712,-0.488210242,2.716086551,1.437694738,0.221344833,0.929498613,-1.460719011,2,3,1,7,1,5
1065,M. Pasalic,1.252706702,0.713963016,0.409607179,0.210265804,1.100646944,-0.06834248,0.951049942,-0.52174025,0.042629007,0.095228212,-0.095929248,0.572835242,0.891460904,1.13609811,-0.34311826,-0.500871051,0.251016495,-0.482801402,-0.97397999,1.056447053,1.208159304,0.187760628,3,6,3,3,1,3
1066,T. Castagne,-0.423548756,-0.234987712,0.342208453,1.260532652,0.433069924,-0.495428074,0.777015208,-0.233427156,-0.736535743,0.42673814,-0.883133302,0.115337534,-0.509368777,0.355553343,-1.286798604,1.373523676,-0.206903795,-0.364124721,-0.423190042,0.94803097,-0.001886819,-0.750340881,3,4,0,0,0,0
1067,C. Ünder,1.066456095,-0.76218256,-0.694426506,-0.103312629,0.329664164,0.20021418,-0.538815092,1.772604795,-1.392832972,-0.619552013,-0.020233025,-0.106206319,1.333200935,1.381932499,0.777276411,1.60021467,1.690774628,1.999091598,1.332257167,-0.008272977,2.329397433,-1.824754168,2,0,3,7,1,5
1068,L. Spinazzola,-0.423548756,0.397646106,0.474628622,1.093703368,0.726255088,0.918338974,0.450769354,1.021232002,-1.149284242,0.712132776,-0.229663922,-0.016491646,-0.316754254,0.993108782,-1.98778759,1.74358078,0.197513814,2.559626709,1.156397566,0.745137241,1.208159304,-0.981470078,2,4,3,3,1,5
1069,R. Freuler,-0.299381685,-0.340426681,0.991923546,0.116175418,1.16619071,-0.051777388,1.331060092,-0.371637928,0.13799005,0.411176224,-0.250041439,-0.151630688,-0.463581406,-0.213246237,0.371838773,0.208555712,-0.603969539,0.314022614,-0.600694942,1.204310924,1.108219264,0.512796166,3,6,0,0,0,0
1070,L. Felipe,-0.485632291,-0.340426681,0.847552282,-0.923857318,1.078308858,0.303360084,0.857507682,-0.947245282,1.173550246,1.002031266,-1.30014883,2.821401809,-1.156367451,-0.735840047,-0.596478222,-0.936239379,-1.035424842,0.181206582,-0.322036898,0.721812292,-0.751439411,-0.864254332,0,5,2,6,2,2
1071,R. Orsolini,0.818121953,1.241157864,-0.422915082,0.048910382,-0.163160661,0.171087896,-0.582624593,1.655860319,-0.677035729,-0.740867316,1.013745291,-1.042554489,1.663645523,1.299152515,1.54933712,1.432764848,0.927241911,0.795228426,0.630005167,-0.205544891,1.093691073,0.115871444,2,3,1,7,1,5
1072,G. Di Lorenzo,-0.237298149,-0.129548742,1.292926791,0.514349321,0.824640486,0.080941937,1.244543391,-0.39798665,-0.393450657,0.19090868,-0.368365204,-0.061162075,-0.65199855,0.153554963,0.613424283,0.688313908,0.405940416,0.623817934,-0.338634495,1.425393401,0.21429196,-0.468362965,3,6,3,3,0,0
1073,A. Milik,2.556460946,-0.76218256,-1.707198559,0.678814708,-1.375587227,-1.742946168,-1.008427269,-0.52174025,0.184739653,-1.871695817,-0.766361882,-0.337261352,1.682914667,1.600257394,0.427112742,-0.851851103,-0.206903795,-1.373198344,-1.2863901,-0.518496267,0.117785635,-0.204773019,1,2,1,1,3,1
1074,R. Malinovskiy,1.997709127,0.924840955,0.435092484,0.252532598,1.206187883,0.20021418,0.944062821,1.513067906,0.821631612,-1.03074844,1.335956077,-0.480810013,2.415134567,0.442679617,2.016508103,0.706673959,1.668992362,0.987183747,0.559334721,1.054710577,2.897524041,0.889222195,2,0,3,7,1,3
1075,F. Bernardeschi,-0.423548756,-0.234987712,-0.679736139,1.012409339,-0.146431659,-0.495428074,0.058809892,0.577913307,-0.030587121,-0.25169869,-0.330593301,-1.042554489,1.441241259,0.75126131,0.31559927,0.338395344,0.797959182,0.421393449,0.698871063,0.308865865,1.332348752,0.874217873,2,3,3,3,1,5
1076,Ibañez,-0.733966433,-0.76218256,0.878183354,-1.163544792,0.816454614,1.03380016,0.504178385,-0.70170065,0.090625302,1.062754228,-0.659965386,1.717849852,-1.116758022,-0.141226456,0.777276411,-1.481641438,-1.262574105,-0.153594773,-0.995133832,0.587312504,-1.1871997,0.963419875,0,5,2,6,2,2
1077,M. Lazzari,-0.733966433,0.292207137,-1.239614526,1.121052096,-0.41541414,-1.170920446,-0.549694134,1.176057574,-1.115798709,-1.204457402,-0.919621931,-0.883446675,-0.701412871,0.677111973,0.440784226,2.001612713,-0.065850427,2.035586815,1.403004858,-0.180555664,0.344815635,-0.981470078,2,3,1,7,1,5
1078,S. Sensi,1.438957308,1.768352712,0.451008824,1.874018932,0.91350075,0.690331044,1.071478347,0.460189849,-1.392832972,0.315691584,0.355975787,-0.432533853,1.995239475,0.299939187,0.956522861,1.025694758,1.037590604,0.542881696,0.863714682,1.351338584,1.891423587,0.813637563,2,0,3,7,1,3
1079,B. Cristante,-0.423548756,0.819401985,0.969131791,-0.489632199,1.42380296,1.200572641,1.06841089,-0.766060741,-0.677035729,0.371837771,-0.510224899,-0.016491646,0.39754349,-0.574887782,-1.579694039,-0.693485587,0.422662748,-0.189543673,-0.911496091,1.101138468,1.412611995,0.948688856,3,6,0,0,0,4
1080,D. Calabria,-0.423548756,-0.234987712,1.346512513,0.283772938,0.476136219,1.468812428,0.748613384,-0.133653159,0.431542566,0.964869068,-0.505846013,-0.016491646,-0.359902447,-0.029578052,0.110644562,0.984003937,-0.145625115,0.323966747,0.13361132,1.058182211,-0.34407847,-0.818303154,3,4,0,2,0,6
1081,A. Diawara,-0.36146522,-0.129548742,0.568672932,-0.131637475,1.629443011,0.774160947,1.135022102,-0.983995476,-0.181644342,0.547830757,-1.01870439,-0.480810013,-0.619591059,-1.301772437,-0.190178337,-1.009523849,0.338087226,-0.025832694,-0.177083155,1.085195758,-0.389467187,0.642204333,3,5,2,6,0,4
1082,A. Saelemaekers,0.011035993,-0.76218256,-1.193929291,1.661857889,-0.071244572,-1.379623921,0.218139082,0.289755092,1.428953,0.104080946,0.061486417,-1.042554489,0.265600422,0.711684828,-0.34311826,0.935989098,0.738630878,-0.014519902,-0.161447743,0.345485468,0.641784701,0.874217873,2,3,3,3,1,5
1083,T. Tomiyasu,-0.547715826,0.292207137,1.26341457,-0.575535562,0.206677331,0.805986728,0.662582191,-0.028499898,-0.76665867,1.089600819,0.035075875,0.492494112,-0.820666906,-0.772125585,-0.257256381,0.160540873,-0.35503801,0.940492221,0.754945869,0.600771197,-0.577554367,0.042681028,3,4,0,2,0,6
1084,J. Pedro,2.246043269,-0.234987712,-1.331052997,-0.392985145,-0.790164051,-0.59510852,-1.146144667,-0.227397548,-0.312555818,-1.051806751,-0.064688588,-0.016491646,1.061277548,1.122261108,1.255981245,-0.668320874,0.143023335,-0.509917314,-0.272848281,-0.915223951,0.233258178,0.133963913,1,2,1,1,3,1
1085,S. Amrabat,-0.547715826,-0.445865651,0.415001861,0.273402552,1.246220471,0.343999753,0.860851141,0.57411446,0.860338102,0.027803426,0.721441554,0.328122385,-0.668361504,-0.872317561,0.921463027,-0.062693209,0.439290869,1.340328322,1.019060937,0.552233004,0.038489514,0.992721888,3,6,0,0,0,0
1086,E. Elmas,-0.299381685,-0.024109772,0.128558985,1.958725117,0.439279781,-0.895287944,1.097397598,0.666690221,-0.080238513,-0.069788692,-0.054979225,-0.678364507,0.661524709,0.327944187,0.155675082,-0.994640578,0.215456019,1.085591952,-0.054466539,1.137725132,0.058493404,1.538148018,3,6,3,3,0,0
1087,J. Kluivert,0.631871347,-0.129548742,-1.108896212,-0.00467979,-0.370148728,-0.58054559,-0.659157332,1.087655407,-0.393450657,-0.778452898,0.046417553,-1.042554489,0.802012558,0.705965013,0.715239238,0.323569761,-0.065850427,1.768800324,1.715824084,-0.318864232,1.372725084,0.859157669,2,3,1,7,1,5
1088,M. Barrow,2.246043269,0.397646106,-0.582367885,0.351837039,-0.195339693,-0.113232422,-0.290365604,1.454349805,-1.149284242,-0.759588741,0.971257874,-0.779928951,2.366960452,1.71633007,-0.060074589,0.389398117,1.037590604,1.446080062,1.403004858,0.071451036,1.137084623,0.396063852,2,0,3,7,1,3
1089,B. Djimsiti,-0.36146522,-0.445865651,1.14493926,-0.36157759,0.9242122,0.622054928,1.123045104,-1.425337194,0.299024453,0.862951483,-0.297335967,0.882719695,-0.668361504,-0.269059042,0.110644562,-1.165096623,-0.774060929,-0.707984424,-1.125664193,0.940130046,-0.802856548,-0.304130846,0,5,2,6,2,2
1090,H. Hateboer,-0.733966433,0.397646106,-0.143877633,1.345632821,0.267095914,-1.170920446,0.618097298,-0.099757536,1.191152573,0.009508803,-0.650855163,0.027811121,-0.359902447,0.822698523,-0.577704818,1.207505894,-0.511001735,0.430940538,0.594901404,0.824629296,-0.0222623,0.463180083,3,6,0,0,0,0
1091,G. Simeone,1.438957308,0.186768167,-2.517522327,-0.556190736,-1.978606964,-2.260889886,-2.114117126,-0.20348526,0.58022259,-1.655582291,0.819393868,0.451869347,1.340550989,1.353356844,0.587459387,-0.378873775,-0.311949891,-0.482801402,-0.13044624,-1.884114609,-0.277148098,0.529200489,1,2,1,1,3,1
1092,Suso,-0.36146522,0.503085076,-0.020452792,0.885317958,0.701420424,0.510738842,0.36976539,1.639411955,-1.392832972,-1.832729082,0.108188572,-1.042554489,0.960780409,0.183722594,0.850176801,1.912938323,1.500290232,0.353575542,-0.039524112,0.638595096,2.207130868,-1.176382993,2,0,3,3,1,5
1093,A. Petagna,1.314790237,-0.76218256,-1.296655894,-0.295568157,-0.586661915,-0.467879083,-1.043349158,0.973486947,-0.921174617,-1.682723366,1.107255789,-0.480810013,1.585045587,1.163481483,1.137321496,-0.062693209,0.179461869,-0.083138233,0.296299888,-1.071242399,0.898744839,0.561810828,1,2,1,1,3,1
1094,K. Piatek,1.00437256,-0.76218256,-2.571159019,-0.565844548,-1.560358576,-1.95435056,-1.895006537,-0.391362089,-0.706662801,-1.931321269,0.820928142,-0.337261352,1.783243424,1.303375901,1.126314204,-0.79759241,-0.533970596,-0.828244009,-0.084602059,-1.755808321,0.434975516,0.904171048,1,2,1,1,3,1
1095,D. Vlahovic,1.314790237,-0.76218256,-2.120723117,-0.457002075,-1.682977776,-1.88124834,-1.730585384,0.385546042,-1.149284242,-1.673643221,1.547671325,-0.480810013,1.914922694,1.803158377,1.871108352,0.026275886,-0.085592867,0.373131173,1.194385532,-1.687521365,-0.389467187,-0.344567784,1,2,1,1,3,1
1096,V. Lazaro,-0.733966433,2.084669621,0.095225097,2.007864727,0.164401985,0.759843923,0.375883685,1.65790551,-1.392832972,-0.036828442,0.667491403,-1.042554489,-0.232633647,-0.259645456,-1.554242289,1.394892508,0.488620437,1.380485136,0.335483644,0.776743511,1.902829594,1.164210204,2,0,3,3,1,5
1097,R. Gagliardini,0.445620741,-0.76218256,0.557488077,0.835952501,0.276540566,0.326044472,0.633423103,-0.609402338,1.876597078,0.749857279,-0.362043302,0.115337534,0.502405209,0.767980231,0.125724822,-0.400484068,0.569047314,0.561083985,0.535360332,0.687392598,1.194066649,0.689684253,3,6,3,3,0,0
1098,M. Zaccagni,-0.237298149,0.503085076,-0.536674561,0.570374746,-0.523216093,-0.329433467,-0.382106816,1.210730076,-0.055327211,-0.948262918,1.075867456,-0.432533853,-0.033960462,0.937940884,2.265842425,0.644775656,1.27175171,1.216042829,1.137201036,-0.538173959,1.179913381,0.275861283,2,3,1,7,1,5
1099,M. Pessina,0.693954883,-0.76218256,0.746866092,0.160039583,0.177179439,0.055126462,0.526624576,-0.055563537,-1.251651392,0.099658538,0.839290439,0.071752229,0.016452196,0.833460618,0.956522861,0.026275886,0.678085498,0.212457091,-0.256649428,0.366709449,0.641784701,-0.127007929,3,6,3,3,0,0
1100,C. Romero,-0.547715826,-0.445865651,0.904187047,-0.74107666,1.120098549,0.518909024,0.849688461,-1.109076001,-0.055327211,1.390905411,-0.012555345,2.44064423,-0.945907468,-0.747860487,-0.522032601,-1.247901359,-0.724454993,-0.442644588,-1.081448432,0.511471557,-0.828869567,0.673919477,0,5,2,6,2,2
1101,J. Traore,0.569787812,-0.234987712,-0.239307553,1.004651549,0.17859409,-1.141494652,0.430270462,0.443875994,2.513489038,-0.442534377,0.048304489,-0.779928951,1.384202394,0.907179377,0.095493336,0.052179089,1.679903589,0.979459159,0.884951808,0.596529639,1.554861757,0.479786513,2,3,3,3,1,5
