,Date,Time,Open,High,Low,Last,ATR,FractalSell,FractalWk,OpenTrade,StopLoss,TakeProfit,Close Trade,OpenTradeNew,StoplossNew,TakeProfitNew,CloseTradeNew
279, '2013/4/8', '00:00:00.0',1.53194,1.54115,1.52391,1.5342,0.02069,0.0,1.48248,1.5123,1.48248,1.57194,0.0,1.5123,1.48248,1.57194,0.0
280, '2013/4/15', '00:00:00.0',1.53425,1.53852,1.52169,1.52311,0.02076,0.0,1.48248,1.5123,1.48248,1.57194,0.0,1.5123,1.48248,1.57194,0.0
281, '2013/4/22', '00:00:00.0',1.52325,1.5499,1.51968,1.5476,0.02124,0.0,1.48248,1.5123,1.48248,1.57194,0.0,1.5123,1.48248,1.57194,0.0
282, '2013/4/29', '00:00:00.0',1.54851,1.5607,1.54682,1.55679,0.0212,0.0,1.48248,1.5123,1.48248,1.57194,0.0,1.5123,1.48248,1.57194,0.0
283, '2013/5/6', '00:00:00.0',1.55693,1.55984,1.53142,1.53668,0.0216,0.0,1.48248,1.5123,1.48248,1.57194,0.0,1.5123,1.48248,1.57194,0.0
284, '2013/5/13', '00:00:00.0',1.53561,1.53851,1.51582,1.51702,0.02175,0.0,1.48248,1.5123,1.48248,1.57194,0.0,1.5123,1.48248,1.57194,0.0
285, '2013/5/20', '00:00:00.0',1.5192,1.52815,1.5014,1.51257,0.02187,0.0,1.48248,1.5123,1.48248,1.57194,0.0,1.5123,1.48248,1.57194,0.0
286, '2013/5/27', '00:00:00.0',1.5137,1.524,1.50081,1.51965,0.02208,1.50035,1.50035,1.5123,1.48248,1.57194,0.0,1.5123,1.48248,1.57194,0.0
287, '2013/6/3', '00:00:00.0',1.52085,1.56843,1.51928,1.5556,0.0232,0.0,1.50035,1.5123,1.50035,1.57194,0.0,1.5123,1.50035,1.57194,0.0
288, '2013/6/10', '00:00:00.0',1.55257,1.57376,1.5495,1.57019,0.02372,0.0,1.50035,1.5123,1.50035,1.57194,0.059639999999999915,1.5123,1.50035,1.57194,0.059639999999999915
289, '2013/6/17', '00:00:00.0',1.57328,1.57516,1.53683,1.54226,0.02443,0.0,1.50035,1.57328,1.50035,1.71914,0.0,1.57328,1.50035,1.71914,0.0
290, '2013/6/24', '00:00:00.0',1.53754,1.54781,1.51657,1.52098,0.02514,0.0,1.50035,1.57328,1.50035,1.71914,0.0,1.57328,1.50035,1.71914,0.0
291, '2013/7/1', '00:00:00.0',1.5205,1.53047,1.48586,1.48895,0.0262,0.0,1.50035,1.57328,1.50035,1.71914,-0.07292999999999994,1.57328,1.50035,1.71914,-0.07292999999999994
292, '2013/7/8', '00:00:00.0',1.48813,1.52224,1.48136,1.51049,0.02701,1.48055,1.48055,1.48813,1.48055,1.5032899999999998,0.01515999999999984,1.48813,1.48055,1.5032899999999998,0.01515999999999984
293, '2013/7/15', '00:00:00.0',1.51219,1.5282,1.50278,1.52671,0.02735,0.0,1.48055,1.51219,1.48055,1.5754699999999997,0.0,1.51219,1.48055,1.5754699999999997,0.0
294, '2013/7/22', '00:00:00.0',1.52705,1.54343,1.52585,1.53852,0.02747,0.0,1.48055,1.51219,1.48055,1.5754699999999997,0.0,1.51219,1.48055,1.5754699999999997,0.0
295, '2013/7/29', '00:00:00.0',1.53814,1.5414,1.51025,1.52889,0.02739,0.0,1.48055,1.51219,1.48055,1.5754699999999997,0.0,1.51219,1.48055,1.5754699999999997,0.0
296, '2013/8/5', '00:00:00.0',1.5293,1.55746,1.5206,1.55101,0.028,0.0,1.48055,1.51219,1.48055,1.5754699999999997,0.0,1.51219,1.48055,1.5754699999999997,0.0
297, '2013/8/12', '00:00:00.0',1.54948,1.56575,1.54225,1.56244,0.02778,0.0,1.48055,1.51219,1.48055,1.5754699999999997,0.0,1.51219,1.48055,1.5754699999999997,0.0
298, '2013/8/19', '00:00:00.0',1.56187,1.5718,1.55392,1.55667,0.02788,0.0,1.48055,1.51219,1.48055,1.5754699999999997,0.0,1.51219,1.48055,1.5754699999999997,0.0
299, '2013/8/26', '00:00:00.0',1.55643,1.56122,1.5428,1.55026,0.02782,0.0,1.48055,1.51219,1.48055,1.5754699999999997,0.0,1.51219,1.48055,1.5754699999999997,0.0
300, '2013/9/2', '00:00:00.0',1.55334,1.56807,1.5506,1.56297,0.0277,0.0,1.48055,1.51219,1.48055,1.5754699999999997,0.0,1.51219,1.48055,1.5754699999999997,0.0
301, '2013/9/9', '00:00:00.0',1.56186,1.5885,1.56186,1.58734,0.02742,0.0,1.48055,1.51219,1.48055,1.5754699999999997,0.06327999999999978,1.51219,1.48055,1.5754699999999997,0.06327999999999978
302, '2013/9/16', '00:00:00.0',1.59362,1.61633,1.58856,1.60059,0.02711,0.0,1.48055,1.59362,1.48055,1.81976,0.0,1.59362,1.48055,1.81976,0.0
303, '2013/9/23', '00:00:00.0',1.60062,1.61468,1.59554,1.61389,0.02696,0.0,1.48055,1.59362,1.48055,1.81976,0.0,1.59362,1.48055,1.81976,0.0
304, '2013/9/30', '00:00:00.0',1.61431,1.62604,1.60059,1.60093,0.02676,0.0,1.48055,1.59362,1.48055,1.81976,0.0,1.59362,1.48055,1.81976,0.0
305, '2013/10/7', '00:00:00.0',1.60235,1.61242,1.59142,1.59523,0.02631,0.0,1.48055,1.59362,1.48055,1.81976,0.0,1.59362,1.48055,1.81976,0.0
306, '2013/10/14', '00:00:00.0',1.59736,1.6225,1.58944,1.61678,0.02668,0.0,1.48055,1.59362,1.48055,1.81976,0.0,1.59362,1.48055,1.81976,0.0
307, '2013/10/21', '00:00:00.0',1.61751,1.6257,1.61159,1.61652,0.02659,0.0,1.48055,1.59362,1.48055,1.81976,0.0,1.59362,1.48055,1.81976,0.0
308, '2013/10/28', '00:00:00.0',1.61653,1.62082,1.59089,1.59238,0.02649,0.0,1.48055,1.59362,1.48055,1.81976,0.0,1.59362,1.48055,1.81976,0.0
309, '2013/11/4', '00:00:00.0',1.59262,1.61179,1.59037,1.60176,0.02663,0.0,1.48055,1.59362,1.48055,1.81976,0.0,1.59362,1.48055,1.81976,0.0
310, '2013/11/11', '00:00:00.0',1.60038,1.61354,1.58538,1.61178,0.02701,1.58482,1.58482,1.59362,1.48055,1.81976,0.0,1.59362,1.48055,1.81976,0.0
311, '2013/11/18', '00:00:00.0',1.6124,1.62255,1.60593,1.62241,0.02655,0.0,1.58482,1.59362,1.58482,1.81976,0.0,1.59362,1.58482,1.81976,0.0
312, '2013/11/25', '00:00:00.0',1.62256,1.63845,1.61334,1.63659,0.02693,0.0,1.58482,1.59362,1.58482,1.81976,0.0,1.59362,1.58482,1.81976,0.0
313, '2013/12/2', '00:00:00.0',1.63708,1.64431,1.62931,1.63477,0.02648,0.0,1.58482,1.59362,1.58482,1.81976,0.0,1.59362,1.58482,1.81976,0.0
314, '2013/12/9', '00:00:00.0',1.6346,1.64667,1.62628,1.62988,0.0264,0.0,1.58482,1.59362,1.58482,1.81976,0.0,1.59362,1.58482,1.81976,0.0
315, '2013/12/16', '00:00:00.0',1.62979,1.64853,1.62122,1.63334,0.02642,1.62068,1.62068,1.59362,1.58482,1.81976,0.0,1.59362,1.58482,1.81976,0.0
316, '2013/12/23', '00:00:00.0',1.63383,1.65781,1.63224,1.64799,0.0265,0.0,1.62068,1.59362,1.62068,1.81976,0.0,1.59362,1.62068,1.81976,0.0
317, '2013/12/30', '00:00:00.0',1.6485,1.66047,1.63954,1.64161,0.02556,0.0,1.62068,1.59362,1.62068,1.81976,0.0,1.59362,1.62068,1.81976,0.0
318, '2014/1/6', '00:00:00.0',1.63975,1.65172,1.63374,1.64852,0.02535,0.0,1.62068,1.59362,1.62068,1.81976,0.0,1.59362,1.62068,1.81976,0.0
319, '2014/1/13', '00:00:00.0',1.64859,1.65082,1.63094,1.64226,0.02474,1.63054,1.63054,1.59362,1.62068,1.81976,0.0,1.59362,1.62068,1.81976,0.0
320, '2014/1/20', '00:00:00.0',1.64182,1.66686,1.63956,1.64809,0.0246,0.0,1.63054,1.59362,1.63054,1.81976,0.0,1.59362,1.63054,1.81976,0.0
321, '2014/1/27', '00:00:00.0',1.65046,1.66259,1.64273,1.64383,0.02378,0.0,1.63054,1.59362,1.63054,1.81976,0.0,1.59362,1.63054,1.81976,0.0
322, '2014/2/3', '00:00:00.0',1.64209,1.6441,1.62522,1.64059,0.02305,1.62484,1.62484,1.59362,1.63054,1.81976,0.036920000000000064,1.59362,1.63054,1.81976,0.036920000000000064
323, '2014/2/10', '00:00:00.0',1.63997,1.67559,1.6383,1.67465,0.02344,0.0,1.62484,1.63997,1.62484,1.6702299999999997,0.03025999999999973,1.63997,1.62484,1.6702299999999997,0.03025999999999973
324, '2014/2/17', '00:00:00.0',1.67668,1.68229,1.6613,1.66162,0.02355,0.0,1.62484,1.67668,1.62484,1.7803599999999997,0.0,1.67668,1.62484,1.7803599999999997,0.0
325, '2014/2/24', '00:00:00.0',1.66275,1.67693,1.65835,1.6739,0.02314,0.0,1.62484,1.67668,1.62484,1.7803599999999997,0.0,1.67668,1.62484,1.7803599999999997,0.0
326, '2014/3/3', '00:00:00.0',1.67135,1.6786,1.66405,1.6716,0.02239,0.0,1.62484,1.67668,1.62484,1.7803599999999997,0.0,1.67668,1.62484,1.7803599999999997,0.0
327, '2014/3/10', '00:00:00.0',1.67254,1.67416,1.65684,1.6646,0.02219,0.0,1.62484,1.67668,1.62484,1.7803599999999997,0.0,1.67668,1.62484,1.7803599999999997,0.0
328, '2014/3/17', '00:00:00.0',1.66373,1.66662,1.64756,1.64848,0.02222,0.0,1.62484,1.67668,1.62484,1.7803599999999997,0.0,1.67668,1.62484,1.7803599999999997,0.0
329, '2014/3/24', '00:00:00.0',1.64617,1.66515,1.64608,1.66395,0.02225,1.64569,1.64569,1.67668,1.62484,1.7803599999999997,0.0,1.67668,1.62484,1.7803599999999997,0.0
330, '2014/3/31', '00:00:00.0',1.66583,1.66843,1.65544,1.65773,0.02209,0.0,1.64569,1.67668,1.64569,1.7803599999999997,0.0,1.67668,1.64569,1.7803599999999997,0.0
331, '2014/4/7', '00:00:00.0',1.65759,1.68207,1.65655,1.67315,0.02205,0.0,1.64569,1.67668,1.64569,1.7803599999999997,0.0,1.67668,1.64569,1.7803599999999997,0.0
332, '2014/4/14', '00:00:00.0',1.67295,1.68423,1.66597,1.679,0.02169,0.0,1.64569,1.67668,1.64569,1.7803599999999997,0.0,1.67668,1.64569,1.7803599999999997,0.0
333, '2014/4/21', '00:00:00.0',1.68002,1.68396,1.67623,1.68022,0.02131,0.0,1.64569,1.67668,1.64569,1.7803599999999997,0.0,1.67668,1.64569,1.7803599999999997,0.0
334, '2014/4/28', '00:00:00.0',1.68049,1.69227,1.67776,1.6876,0.02095,0.0,1.64569,1.67668,1.64569,1.7803599999999997,0.0,1.67668,1.64569,1.7803599999999997,0.0
335, '2014/5/5', '00:00:00.0',1.6887,1.69965,1.68322,1.68498,0.02079,0.0,1.64569,1.67668,1.64569,1.7803599999999997,0.0,1.67668,1.64569,1.7803599999999997,0.0
336, '2014/5/12', '00:00:00.0',1.68458,1.69034,1.67315,1.68135,0.02026,0.0,1.64569,1.67668,1.64569,1.7803599999999997,0.0,1.67668,1.64569,1.7803599999999997,0.0
337, '2014/5/19', '00:00:00.0',1.68148,1.69221,1.6802,1.68327,0.02019,0.0,1.64569,1.67668,1.64569,1.7803599999999997,0.0,1.67668,1.64569,1.7803599999999997,0.0
338, '2014/5/26', '00:00:00.0',1.68394,1.68823,1.66929,1.67571,0.01983,1.66891,1.66891,1.67668,1.64569,1.7803599999999997,0.0,1.67668,1.64569,1.7803599999999997,0.0
339, '2014/6/2', '00:00:00.0',1.67675,1.68453,1.66989,1.68005,0.0196,0.0,1.66891,1.67668,1.66891,1.7803599999999997,0.0,1.67668,1.66891,1.7803599999999997,0.0
340, '2014/6/9', '00:00:00.0',1.68067,1.6992,1.67378,1.69638,0.01951,0.0,1.66891,1.67668,1.66891,1.7803599999999997,0.0,1.67668,1.66891,1.7803599999999997,0.0
341, '2014/6/16', '00:00:00.0',1.69746,1.70629,1.69228,1.70143,0.01942,0.0,1.66891,1.67668,1.66891,1.7803599999999997,0.0,1.67668,1.66891,1.7803599999999997,0.0
342, '2014/6/23', '00:00:00.0',1.70155,1.70517,1.69525,1.70339,0.01892,0.0,1.66891,1.67668,1.66891,1.7803599999999997,0.0,1.67668,1.66891,1.7803599999999997,0.0
343, '2014/6/30', '00:00:00.0',1.70342,1.71797,1.70089,1.716,0.01899,0.0,1.66891,1.67668,1.66891,1.7803599999999997,0.0,1.67668,1.66891,1.7803599999999997,0.0
344, '2014/7/7', '00:00:00.0',1.7167,1.71681,1.70855,1.7123,0.01858,0.0,1.66891,1.67668,1.66891,1.7803599999999997,0.0,1.67668,1.66891,1.7803599999999997,0.0
345, '2014/7/14', '00:00:00.0',1.71225,1.71922,1.70365,1.70849,0.01819,0.0,1.66891,1.67668,1.66891,1.7803599999999997,0.0,1.67668,1.66891,1.7803599999999997,0.0
346, '2014/7/21', '00:00:00.0',1.70861,1.70996,1.69613,1.69765,0.0178,0.0,1.66891,1.67668,1.66891,1.7803599999999997,0.0,1.67668,1.66891,1.7803599999999997,0.0
347, '2014/7/28', '00:00:00.0',1.69791,1.70011,1.68134,1.68259,0.01773,0.0,1.66891,1.67668,1.66891,1.7803599999999997,0.0,1.67668,1.66891,1.7803599999999997,0.0
348, '2014/8/4', '00:00:00.0',1.68262,1.68887,1.67669,1.67759,0.01753,0.0,1.66891,1.67668,1.66891,1.7803599999999997,0.0,1.67668,1.66891,1.7803599999999997,0.0
349, '2014/8/11', '00:00:00.0',1.6778,1.68454,1.66576,1.66926,0.0175,0.0,1.66891,1.67668,1.66891,1.7803599999999997,-0.007770000000000055,1.67668,1.66891,1.7803599999999997,-0.007770000000000055
350, '2014/8/18', '00:00:00.0',1.6733,1.67375,1.65614,1.6571,0.01718,0.0,1.66891,1.6733,1.66891,1.6820800000000002,-0.004390000000000116,1.6733,1.66891,1.6820800000000002,-0.004390000000000116
351, '2014/8/25', '00:00:00.0',1.65575,1.66137,1.65364,1.6599,0.01677,0.0,1.66891,1.65575,1.66891,1.6294300000000004,0.013159999999999838,1.65575,1.66891,1.6294300000000004,0.013159999999999838
352, '2014/9/1', '00:00:00.0',1.65945,1.66441,1.62821,1.63266,0.01735,0.0,1.66891,1.65945,1.66891,1.6405300000000005,0.009459999999999802,1.65945,1.66891,1.6405300000000005,0.009459999999999802
353, '2014/9/8', '00:00:00.0',1.61812,1.62775,1.6052,1.62667,0.01702,1.60474,1.60474,1.61812,1.60474,1.64488,0.0,1.61812,1.60474,1.64488,0.0
354, '2014/9/15', '00:00:00.0',1.6275,1.65251,1.61622,1.6287,0.01753,0.0,1.60474,1.61812,1.60474,1.64488,0.026759999999999895,1.61812,1.60474,1.64488,0.026759999999999895
355, '2014/9/22', '00:00:00.0',1.63074,1.64157,1.62379,1.62413,0.0175,0.0,1.60474,1.63074,1.60474,1.6827400000000001,0.0,1.63074,1.60474,1.6827400000000001,0.0
356, '2014/9/29', '00:00:00.0',1.62378,1.62875,1.5952,1.59645,0.01814,0.0,1.60474,1.63074,1.60474,1.6827400000000001,-0.026000000000000023,1.63074,1.60474,1.6827400000000001,-0.026000000000000023
357, '2014/10/6', '00:00:00.0',1.59596,1.62268,1.59543,1.6076,0.01847,0.0,1.60474,1.59596,1.60474,1.5784,0.00878000000000001,1.59596,1.60474,1.5784,0.00878000000000001
358, '2014/10/13', '00:00:00.0',1.60742,1.61267,1.5875,1.60909,0.01867,0.0,1.60474,1.60742,1.60474,1.61278,-0.0026800000000000157,1.60742,1.60474,1.61278,-0.0026800000000000157
359, '2014/10/20', '00:00:00.0',1.61055,1.61844,1.59947,1.60886,0.01867,0.0,1.60474,1.61055,1.60474,1.6221699999999997,-0.005809999999999871,1.61055,1.60474,1.6221699999999997,-0.005809999999999871
360, '2014/10/27', '00:00:00.0',1.6082,1.61827,1.59421,1.59968,0.01904,0.0,1.60474,1.6082,1.60474,1.6151200000000001,-0.0034600000000000186,1.6082,1.60474,1.6151200000000001,-0.0034600000000000186
361, '2014/11/3', '00:00:00.0',1.59646,1.60267,1.57904,1.58732,0.01898,0.0,1.60474,1.59646,1.60474,1.5798999999999999,0.008280000000000065,1.59646,1.60474,1.5798999999999999,0.008280000000000065
362, '2014/11/10', '00:00:00.0',1.58833,1.59452,1.5593,1.56685,0.01954,0.0,1.60474,1.58833,1.60474,1.55551,0.016410000000000036,1.58833,1.60474,1.55551,0.016410000000000036
363, '2014/11/17', '00:00:00.0',1.5686,1.57379,1.559,1.5655,0.01978,0.0,1.60474,1.5686,1.60474,1.4963199999999999,0.03614000000000006,1.5686,1.60474,1.4963199999999999,0.03614000000000006
364, '2014/11/24', '00:00:00.0',1.56371,1.58261,1.56142,1.56531,0.02,0.0,1.60474,1.56371,1.60474,1.4816499999999997,0.04103000000000012,1.56371,1.60474,1.4816499999999997,0.04103000000000012
365, '2014/12/1', '00:00:00.0',1.56497,1.57642,1.55683,1.55847,0.0201,0.0,1.60474,1.56497,1.60474,1.4854299999999998,0.03977000000000008,1.56497,1.60474,1.4854299999999998,0.03977000000000008
366, '2014/12/8', '00:00:00.0',1.5574,1.57573,1.55415,1.57217,0.02025,0.0,1.60474,1.5574,1.60474,1.4627199999999996,0.04734000000000016,1.5574,1.60474,1.4627199999999996,0.04734000000000016
367, '2014/12/15', '00:00:00.0',1.57248,1.57863,1.554,1.56275,0.02067,0.0,1.60474,1.57248,1.60474,1.5079600000000002,0.032259999999999955,1.57248,1.60474,1.5079600000000002,0.032259999999999955
368, '2014/12/22', '00:00:00.0',1.56278,1.56655,1.54861,1.55586,0.02064,0.0,1.60474,1.56278,1.60474,1.47886,0.04196,1.56278,1.60474,1.47886,0.04196
369, '2014/12/29', '00:00:00.0',1.5565,1.56205,1.53264,1.53277,0.02113,0.0,1.60474,1.5565,1.60474,1.4600199999999999,0.04824000000000006,1.5565,1.60474,1.4600199999999999,0.04824000000000006
370, '2015/1/5', '00:00:00.0',1.53044,1.53202,1.50344,1.51581,0.02126,0.0,1.60474,1.53044,1.60474,1.38184,0.07430000000000003,1.53044,1.60474,1.38184,0.07430000000000003
371, '2015/1/12', '00:00:00.0',1.51786,1.52695,1.50751,1.51383,0.02144,0.0,1.60474,1.51786,1.60474,1.3440999999999999,0.08688000000000007,1.51786,1.60474,1.3440999999999999,0.08688000000000007
372, '2015/1/19', '00:00:00.0',1.51332,1.52128,1.49514,1.49921,0.02198,1.49461,1.49461,1.51332,1.49461,1.55074,0.0,1.51332,1.49461,1.55074,0.0
373, '2015/1/26', '00:00:00.0',1.50131,1.52239,1.49874,1.50533,0.0222,0.0,1.49461,1.51332,1.49461,1.55074,0.0,1.51332,1.49461,1.55074,0.0
374, '2015/2/2', '00:00:00.0',1.50991,1.53523,1.49883,1.52492,0.02314,0.0,1.49461,1.51332,1.49461,1.55074,0.0,1.51332,1.49461,1.55074,0.0
375, '2015/2/9', '00:00:00.0',1.5227,1.54223,1.51967,1.53953,0.02337,0.0,1.49461,1.51332,1.49461,1.55074,0.0,1.51332,1.49461,1.55074,0.0
376, '2015/2/16', '00:00:00.0',1.54259,1.54804,1.53163,1.54008,0.02346,0.0,1.49461,1.51332,1.49461,1.55074,0.0,1.51332,1.49461,1.55074,0.0
377, '2015/2/23', '00:00:00.0',1.53972,1.55525,1.53327,1.54349,0.02356,0.0,1.49461,1.51332,1.49461,1.55074,0.03742000000000001,1.51332,1.49461,1.55074,0.03742000000000001
378, '2015/3/2', '00:00:00.0',1.54222,1.54291,1.5032,1.50364,0.0245,0.0,1.49461,1.54222,1.49461,1.6374399999999998,0.0,1.54222,1.49461,1.6374399999999998,0.0
379, '2015/3/9', '00:00:00.0',1.50378,1.51375,1.46993,1.47417,0.02534,0.0,1.49461,1.54222,1.49461,1.6374399999999998,-0.04760999999999993,1.54222,1.49461,1.6374399999999998,-0.04760999999999993
380, '2015/3/16', '00:00:00.0',1.4752,1.51713,1.46346,1.49556,0.02654,0.0,1.49461,1.4752,1.49461,1.4363800000000002,0.019409999999999927,1.4752,1.49461,1.4363800000000002,0.019409999999999927
381, '2015/3/23', '00:00:00.0',1.49724,1.49946,1.4797,1.48737,0.02694,0.0,1.49461,1.49724,1.49461,1.5024999999999997,-0.00262999999999991,1.49724,1.49461,1.5024999999999997,-0.00262999999999991
382, '2015/3/30', '00:00:00.0',1.48873,1.49449,1.47398,1.49212,0.02642,0.0,1.49461,1.48873,1.49461,1.4769700000000003,0.005879999999999885,1.48873,1.49461,1.4769700000000003,0.005879999999999885
383, '2015/4/6', '00:00:00.0',1.49242,1.49815,1.45873,1.46327,0.02681,0.0,1.49461,1.49242,1.49461,1.4880400000000003,0.0021899999999999142,1.49242,1.49461,1.4880400000000003,0.0021899999999999142
384, '2015/4/13', '00:00:00.0',1.46215,1.50536,1.45661,1.49648,0.02723,1.45564,1.45564,1.46215,1.45564,1.47517,0.013020000000000032,1.46215,1.45564,1.47517,0.013020000000000032
385, '2015/4/20', '00:00:00.0',1.49626,1.51884,1.48566,1.51877,0.02774,0.0,1.45564,1.49626,1.45564,1.5774999999999997,0.0,1.49626,1.45564,1.5774999999999997,0.0
386, '2015/4/27', '00:00:00.0',1.51775,1.54989,1.51072,1.51373,0.02793,0.0,1.45564,1.49626,1.45564,1.5774999999999997,0.0,1.49626,1.45564,1.5774999999999997,0.0
387, '2015/5/4', '00:00:00.0',1.51477,1.55228,1.50891,1.54404,0.02847,0.0,1.45564,1.49626,1.45564,1.5774999999999997,0.0,1.49626,1.45564,1.5774999999999997,0.0
388, '2015/5/11', '00:00:00.0',1.54471,1.58165,1.53934,1.57274,0.02904,0.0,1.45564,1.49626,1.45564,1.5774999999999997,0.08123999999999976,1.49626,1.45564,1.5774999999999997,0.08123999999999976
389, '2015/5/18', '00:00:00.0',1.57448,1.5746,1.5447,1.54843,0.0294,0.0,1.45564,1.57448,1.45564,1.8121600000000002,0.0,1.57448,1.45564,1.8121600000000002,0.0
390, '2015/5/25', '00:00:00.0',1.54772,1.55079,1.52364,1.52912,0.02951,0.0,1.45564,1.57448,1.45564,1.8121600000000002,0.0,1.57448,1.45564,1.8121600000000002,0.0
391, '2015/6/1', '00:00:00.0',1.52963,1.54416,1.51704,1.52676,0.02962,1.51649,1.51649,1.57448,1.45564,1.8121600000000002,0.0,1.57448,1.45564,1.8121600000000002,0.0
392, '2015/6/8', '00:00:00.0',1.52583,1.55981,1.52214,1.55581,0.0297,0.0,1.51649,1.57448,1.51649,1.8121600000000002,0.0,1.57448,1.51649,1.8121600000000002,0.0
393, '2015/6/15', '00:00:00.0',1.55481,1.5931,1.54876,1.58775,0.03069,0.0,1.51649,1.57448,1.51649,1.8121600000000002,0.0,1.57448,1.51649,1.8121600000000002,0.0
394, '2015/6/22', '00:00:00.0',1.58775,1.59101,1.56675,1.575,0.03079,0.0,1.51649,1.57448,1.51649,1.8121600000000002,0.0,1.57448,1.51649,1.8121600000000002,0.0
395, '2015/6/29', '00:00:00.0',1.56912,1.57893,1.5559,1.55682,0.03091,0.0,1.51649,1.57448,1.51649,1.8121600000000002,0.0,1.57448,1.51649,1.8121600000000002,0.0
396, '2015/7/6', '00:00:00.0',1.55489,1.56286,1.53303,1.55185,0.03118,1.53243,1.53243,1.57448,1.51649,1.8121600000000002,0.0,1.57448,1.51649,1.8121600000000002,0.0
397, '2015/7/13', '00:00:00.0',1.55002,1.56758,1.5451,1.5605,0.03111,0.0,1.53243,1.57448,1.53243,1.8121600000000002,0.0,1.57448,1.53243,1.8121600000000002,0.0
398, '2015/7/20', '00:00:00.0',1.56053,1.5671,1.54669,1.5512,0.03119,0.0,1.53243,1.57448,1.53243,1.8121600000000002,0.0,1.57448,1.53243,1.8121600000000002,0.0
399, '2015/7/27', '00:00:00.0',1.55152,1.56899,1.54905,1.56207,0.03088,0.0,1.53243,1.57448,1.53243,1.8121600000000002,0.0,1.57448,1.53243,1.8121600000000002,0.0
400, '2015/8/3', '00:00:00.0',1.56347,1.5652,1.54247,1.5494,0.03066,1.54202,1.54202,1.57448,1.53243,1.8121600000000002,0.0,1.57448,1.53243,1.8121600000000002,0.0
401, '2015/8/10', '00:00:00.0',1.54915,1.56602,1.54584,1.56505,0.03068,0.0,1.54202,1.57448,1.54202,1.8121600000000002,0.0,1.57448,1.54202,1.8121600000000002,0.0
402, '2015/8/17', '00:00:00.0',1.56538,1.57234,1.55625,1.5695,0.03035,0.0,1.54202,1.57448,1.54202,1.8121600000000002,0.0,1.57448,1.54202,1.8121600000000002,0.0
403, '2015/8/24', '00:00:00.0',1.56791,1.58188,1.53354,1.53918,0.03117,0.0,1.54202,1.57448,1.54202,1.8121600000000002,-0.032460000000000155,1.57448,1.54202,1.8121600000000002,-0.032460000000000155
404, '2015/8/31', '00:00:00.0',1.54141,1.5437,1.51639,1.51699,0.03087,1.51585,1.51585,1.54141,1.51585,1.59253,0.0,1.54141,1.51585,1.59253,0.0
405, '2015/9/7', '00:00:00.0',1.51801,1.54764,1.51717,1.54288,0.03113,0.0,1.51585,1.54141,1.51585,1.59253,0.0,1.54141,1.51585,1.59253,0.0
406, '2015/9/14', '00:00:00.0',1.54325,1.56589,1.53299,1.5526,0.03168,0.0,1.51585,1.54141,1.51585,1.59253,0.0,1.54141,1.51585,1.59253,0.0
407, '2015/9/21', '00:00:00.0',1.55275,1.5568,1.51356,1.51797,0.03239,0.0,1.51585,1.54141,1.51585,1.59253,-0.025560000000000027,1.54141,1.51585,1.59253,-0.025560000000000027
408, '2015/9/28', '00:00:00.0',1.51935,1.52415,1.51074,1.51797,0.0315,1.51047,1.51047,1.51935,1.51585,1.53711,-0.0035000000000000586,1.51935,1.51585,1.52635,-0.0035000000000000586
409, '2015/10/5', '00:00:00.0',1.51981,1.53837,1.51366,1.53127,0.03086,0.0,1.51047,1.51981,1.51047,1.5384900000000004,0.0,1.51981,1.51047,1.5384900000000004,0.0
410, '2015/10/12', '00:00:00.0',1.5319,1.5509,1.52004,1.54394,0.0301,0.0,1.51047,1.51981,1.51047,1.5384900000000004,0.018680000000000252,1.51981,1.51047,1.5384900000000004,0.018680000000000252
411, '2015/10/19', '00:00:00.0',1.54429,1.55118,1.53067,1.53127,0.03013,0.0,1.51047,1.54429,1.51047,1.6119299999999999,0.0,1.54429,1.51047,1.6119299999999999,0.0
412, '2015/10/26', '00:00:00.0',1.53193,1.54679,1.52426,1.54288,0.03019,0.0,1.51047,1.54429,1.51047,1.6119299999999999,0.0,1.54429,1.51047,1.6119299999999999,0.0
413, '2015/11/2', '00:00:00.0',1.54515,1.54973,1.50271,1.50476,0.03045,1.50177,1.50177,1.54429,1.51047,1.6119299999999999,-0.03381999999999996,1.54429,1.51047,1.6119299999999999,-0.03381999999999996
414, '2015/11/9', '00:00:00.0',1.5053,1.52663,1.5042,1.52343,0.02957,0.0,1.50177,1.5053,1.50177,1.5123600000000001,0.007060000000000066,1.5053,1.50177,1.5123600000000001,0.007060000000000066
415, '2015/11/16', '00:00:00.0',1.52301,1.53357,1.51547,1.51926,0.02907,0.0,1.50177,1.52301,1.50177,1.5654899999999998,0.0,1.52301,1.50177,1.5654899999999998,0.0
416, '2015/11/23', '00:00:00.0',1.51885,1.51968,1.50306,1.50331,0.02831,0.0,1.50177,1.52301,1.50177,1.5654899999999998,0.0,1.52301,1.50177,1.5654899999999998,0.0
417, '2015/11/30', '00:00:00.0',1.5036,1.51592,1.48951,1.51112,0.02775,0.0,1.50177,1.52301,1.50177,1.5654899999999998,-0.021239999999999926,1.52301,1.50177,1.5654899999999998,-0.021239999999999926
418, '2015/12/7', '00:00:00.0',1.51105,1.52403,1.49569,1.52241,0.02728,0.0,1.50177,1.51105,1.50177,1.52961,-0.009279999999999955,1.51105,1.50177,1.52961,-0.009279999999999955
